Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
06-Sep-2015,11:50:31.201,3B6F 7D9D,55,6A,Unit2,06-Sep-2015,11:50:30.514
10-Sep-2015,12:10:54.508,3F6E 7D9F,55,6A,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:05.557,D5D9 9723,A3,3F,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:06.561,5566 4B4B,C8,AF,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:55.813,557F FFC0,CA,CB,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:56.825,5566 552D,D4,84,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:57.836,5566 552D,D3,83,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:13:58.845,5566 552D,D7,83,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:14:46.636,5566 552D,DE,8D,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:14:47.647,5566 552D,E6,88,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:14:48.655,5566 552D,EA,84,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:15:35.342,5566 7FFF,F2,9A,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:15:37.321,334B 4B52,CA,A4,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:15:53.151,334B 4B52,C6,C7,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:15:54.164,5566 552D,E3,88,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:15:55.175,5566 552D,E7,89,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:16:00.534,5566 552D,E6,91,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:16:01.537,5566 4B4B,D8,89,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:16:31.922,557F FFF0,D7,94,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:15.867,5566 4B52,C8,D4,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:16.881,5566 552D,E5,89,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:17.892,5566 552D,EB,90,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:18.903,5566 552D,E6,8C,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:19.913,5566 552D,EC,87,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:20.922,5566 552D,E6,8A,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:21.931,5566 552D,E5,98,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:17:44.885,5566 57FF,D8,89,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:08.311,5166 042D,C2,ED,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:09.325,5566 550D,C7,CE,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:10.338,5566 552D,C9,B4,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:11.350,5566 552D,C9,B8,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:12.359,5566 552D,CC,A9,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:21.362,557F FFE0,C6,E8,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:25.403,5566 552D,CD,A4,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:36.088,5566 552D,C4,D2,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:18:47.969,5566 552D,C5,DA,Unit2,10-Sep-2015,12:10:54.015
10-Sep-2015,12:21:18.693,5566 552D,C8,C9,Unit2,10-Sep-2015,12:10:54.015
