Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
06-Sep-2015,11:30:35.973,BE57 7EFF,1F,C5,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,11:52:28.266,7DBB 40FA,8A,58,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,13:46:26.744,63CC AAAA,CD,F4,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,13:49:34.607,0820 A204,C4,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,15:28:53.126,8012 2488,C9,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,16:25:14.152,0000 1000,C3,FC,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,17:43:42.469,0000 0000,C5,ED,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,18:22:17.154,0041 1808,C4,FE,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,18:54:04.065,0000 4120,C3,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,19:25:17.660,0000 0040,C8,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,19:43:37.844,3008 0101,C4,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,19:44:40.285,8400 3220,C7,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,19:49:54.018,3001 0050,C5,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,19:54:27.858,0000 045C,C5,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,20:02:29.528,8000 1140,C2,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,20:22:42.582,0105 2001,C3,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,20:45:29.144,00C0 0000,C5,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,20:53:25.844,4202 0209,C2,FD,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,20:53:42.870,0400 C0A4,C4,FF,Unit1,06-Sep-2015,11:30:35.515
06-Sep-2015,21:03:25.359,0044 9000,C4,FF,Unit1,06-Sep-2015,11:30:35.515
