Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
29-Jul-2015,09:20:46.881,BE57 7EFF,1F,C5,29-Jul-2015,09:20:46.517
29-Jul-2015,09:47:10.648,FDBB 40FA,8A,58,29-Jul-2015,09:20:46.517
29-Jul-2015,10:27:07.376,2051 430C,CC,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:31:09.182,3B0A C834,C7,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:48:48.326,3259 4915,C8,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:48:49.316,334B 4B52,DA,C3,29-Jul-2015,09:20:46.517
29-Jul-2015,10:48:50.303,334B 4B52,DA,D5,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:03.514,334B 4B52,DC,B1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:05.460,334B 4B52,DA,D5,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:06.450,334B 4B52,D5,B0,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:07.437,334B 4B52,D6,B0,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:08.420,334B 4B52,D4,B1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:12.375,E001 0000,D3,D1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:13.363,334B 4FD2,D3,C9,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:16.332,334B 4B52,DB,AE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:17.319,334B 4B52,D7,BE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:49:54.276,334B 4B52,D5,B0,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:19.964,334B 4B52,D2,C6,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:20.956,334B 4B52,DB,AF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:21.945,334B 4B5A,CB,DA,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:22.932,334B 4B52,D0,CE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:39.226,334B CBD6,D1,DD,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:40.210,334B 4B52,D1,C1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:55.489,334B 4B7F,D2,C6,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:56.476,334B 4B52,D0,C6,29-Jul-2015,09:20:46.517
29-Jul-2015,10:50:58.444,334B 4B52,D0,E3,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:08.152,BFFF F800,CF,BC,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:17.872,334F 4B52,CF,E3,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:18.862,330B 4B52,CD,E5,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:21.835,354B 5B42,CD,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:25.796,724F 4F52,CD,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:29.759,334B 4B52,CE,DB,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:39.653,330F 0334,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:40.638,334B 4B52,CC,E6,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:41.621,134B 4B52,D0,C6,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:47.258,334B 4B3F,CD,F8,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:48.248,334B 4B5A,D1,CE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:51:52.207,334B 0B52,C8,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:08.899,374B 4B42,CD,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:11.860,334B 0B52,CC,EB,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:35.019,334B 4B42,CB,FB,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:43.944,334B 4B52,D3,C4,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:45.927,334B 4B52,D2,C4,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:46.919,334B 4BD2,D0,D4,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:47.911,334B 4B52,D1,C1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:49.895,334B 5B52,D0,C9,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:51.879,334B 6B72,D1,E4,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:56.829,336B 4B52,D0,D0,29-Jul-2015,09:20:46.517
29-Jul-2015,10:52:58.810,275F 2B53,CB,F9,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:00.793,E98B 4B50,CC,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:03.768,330F 4B16,CC,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:06.743,320B 5BD2,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:13.682,334B 4B52,D0,D5,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:16.651,334B 4B52,CF,D4,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:17.643,BBCB 4742,C6,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:20.617,6243 0792,CA,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:26.568,335B 4BDA,CD,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:32.519,314B 4B42,CC,EA,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:36.486,334B 4B52,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:53:45.410,314F 4B52,CE,F3,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:11.185,33CB 4352,D0,EE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:19.115,314F 4B12,CC,F7,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:22.090,334F 4B52,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:23.082,B34B 4B5A,C6,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:29.030,334B 8B52,CE,E2,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:30.022,314B 5B52,CA,FE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:34.979,334F 475A,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:36.962,734B 4B52,CC,E7,29-Jul-2015,09:20:46.517
29-Jul-2015,10:54:41.917,335B 4B52,CE,FE,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:02.257,335B 4342,CB,FB,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:06.217,231B 4B12,CC,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:10.167,334B 4B52,CC,DF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:11.151,7B43 5B52,CF,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:12.134,334B 4F10,CD,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:26.970,334B 8100,CC,F7,29-Jul-2015,09:20:46.517
29-Jul-2015,10:55:47.567,BB4B 4B52,CA,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:56:33.801,22CA 4940,C9,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:58:18.057,7AC0 0341,C8,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:58:47.783,3343 4B51,C8,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:58:53.718,330B 4FC0,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:07.547,3F4B 4B92,CA,F8,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:19.384,314B 4B50,C8,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:23.337,334B 4B12,CD,F1,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:27.288,330B 0B52,CC,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:32.229,930A 2B5A,CE,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,10:59:33.219,334B 4B52,CA,E9,29-Jul-2015,09:20:46.517
29-Jul-2015,11:00:37.246,726F 0F52,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,11:00:38.237,334B CA42,C7,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,11:00:58.493,3343 4352,CB,FB,29-Jul-2015,09:20:46.517
29-Jul-2015,11:01:34.929,624B 02FA,CB,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,11:01:45.823,1268 4B50,CA,FF,29-Jul-2015,09:20:46.517
29-Jul-2015,11:02:21.936,114B 6950,CD,FF,29-Jul-2015,09:20:46.517
