Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
08-Dec-2015,12:41:48.623,3FEF F99F,55,6E,08-Dec-2015,12:41:48.014
08-Dec-2015,12:51:08.432,D1D9 1723,A3,7F,08-Dec-2015,12:41:48.014
08-Dec-2015,13:00:26.403,334B 2D34,D7,8A,08-Dec-2015,12:41:48.014
08-Dec-2015,13:08:34.276,228C 8A82,C3,F0,08-Dec-2015,12:41:48.014
08-Dec-2015,13:13:18.788,66CC AAAA,CB,C0,08-Dec-2015,12:41:48.014
08-Dec-2015,13:13:20.785,334B 2D34,E1,92,08-Dec-2015,12:41:48.014
08-Dec-2015,13:13:26.781,334B 2D34,DF,9B,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:44.250,334B 2D34,D0,8F,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:51.577,334B 2D66,CE,93,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:52.564,334B 2D66,CF,92,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:53.549,334B 2D66,D4,87,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:55.515,334B 2D66,CF,99,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:56.498,334B 2D66,CA,B2,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:57.483,334B 2D66,D3,88,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:58.467,334B 2D66,CA,A9,08-Dec-2015,12:41:48.014
08-Dec-2015,13:23:59.451,334B 2D66,D0,8C,08-Dec-2015,12:41:48.014
08-Dec-2015,13:24:00.432,334B 2D66,D0,8F,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:05.281,33C0 0000,D3,86,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:06.265,334B 2D66,D5,86,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:18.603,334B 2D7F,DA,8A,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:19.592,334B 2D66,D2,8E,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:20.577,334B 2D66,D4,87,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:38.860,334B 2D66,D6,88,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:39.849,334B 2D66,CD,A4,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:41.822,334B 2D66,D0,8B,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:42.807,334B 2D66,D3,87,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:53.674,334B 2D66,D4,88,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:54.662,334B 2D66,CB,AC,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:55.647,334B 2D66,CA,A9,08-Dec-2015,12:41:48.014
08-Dec-2015,13:25:57.611,334B 2D66,D1,8B,08-Dec-2015,12:41:48.014
08-Dec-2015,13:37:03.882,3FFF FC00,CE,A6,08-Dec-2015,12:41:48.014
08-Dec-2015,13:37:05.867,66CC 8AAA,C4,D0,08-Dec-2015,12:41:48.014
08-Dec-2015,13:42:55.067,46CC A82A,C4,EA,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:42.479,66CC AAAA,C4,E2,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:43.469,334B 2D66,D5,87,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:44.458,334B 2D66,D3,88,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:45.448,334B 2D66,D5,86,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:46.437,334B 2D66,D6,93,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:47.426,334B 2D66,D7,8B,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:48.415,334B 2D66,D8,92,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:49.403,334B 2D66,D5,89,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:50.387,334B 2D66,D5,86,08-Dec-2015,12:41:48.014
08-Dec-2015,13:55:51.372,334B 2D66,D5,85,08-Dec-2015,12:41:48.014
