
$SESSION,1,V,2015-08-21T10:13:09.516,ASL/16/3937*21
2015-08-21T10:13:10.075,þ€E3B2 6BDE AE1B
2015-08-21T10:13:40.231,þÀ08FA 64FF 4CDF
2015-08-21T10:13:46.194,þ€1546 0B2A C6F7
2015-08-21T10:13:49.177,þÀ5566 0B2A C6F3
2015-08-21T10:13:58.122,þ€5466 4B2A C4E5
2015-08-21T10:14:00.822,þÀ1160 4100 C3F9
2015-08-21T10:14:02.781,þ€334B 4B34 C8D4
2015-08-21T10:14:11.230,þÀ334B 4B34 CBC6
2015-08-21T10:14:50.278,þ€334B 4B52 C8C5
2015-08-21T10:14:53.306,þÀ5566 4B4B E18D
2015-08-21T10:14:55.322,þ€5566 4B4B CCB0
2015-08-21T10:15:04.713,þÀ5566 4B4B D0A1
2015-08-21T10:15:05.700,þ€334B 4B52 CFA1
2015-08-21T10:16:23.652,þÀ334B 4B52 C8BF
2015-08-21T10:16:25.633,þ€334B 4B52 CF9D
2015-08-21T10:16:26.624,þÀ334B 4B52 D0A0
2015-08-21T10:16:27.614,þ€334B 4B52 CDA7
2015-08-21T10:16:28.604,þÀ334B 4B52 CEA8
2015-08-21T10:16:29.592,þ€334B 4B52 DA8C
2015-08-21T10:16:30.576,þÀ334B 4B42 D491
2015-08-21T10:16:32.296,þ€33FF FE00 D388
2015-08-21T10:16:46.826,þÀ334B 2FFF CDB9
2015-08-21T10:16:47.814,þ€334B 4B52 D291
2015-08-21T10:16:59.650,þÀ334B 4B52 CAAF
2015-08-21T10:17:00.638,þ€334B 4B52 CEA3
2015-08-21T10:17:01.623,þÀ334B 4B52 D0A4
2015-08-21T10:18:26.773,þ€334B 8000 D998
2015-08-21T10:18:27.759,þÀ334B 664B D09B
2015-08-21T10:18:31.246,þ€334B 664B D292
2015-08-21T10:18:32.249,þÀ5566 0B4A C5EB
2015-08-21T10:19:02.231,þ€5566 4BC0 C6E1
2015-08-21T10:19:03.236,þÀ5566 4B4B D09B
2015-08-21T10:19:04.238,þ€5566 4B4B CE9E
2015-08-21T10:19:05.144,þÀ5566 4B4B CE9F
2015-08-21T10:19:15.086,þ€5566 4B2A C3DE
2015-08-21T10:19:15.743,þÀ5566 4B2A C5E7
2015-08-21T10:19:20.194,þ€334B 4B34 C9D0
2015-08-21T10:19:22.213,þÀ5566 4B4B C8E2
2015-08-21T10:19:32.612,þ€1566 4B4B C4DB
2015-08-21T10:19:33.591,þÀ334B 4B34 D28F
2015-08-21T10:19:34.972,þ€334B 4B34 C5D2
2015-08-21T10:19:38.950,þÀ5566 4B2A C5DB
2015-08-21T10:19:40.938,þ€5566 4B2A C3E4
2015-08-21T10:19:45.910,þÀ5566 4B2A C7CD
2015-08-21T10:19:49.159,þ€5566 4B2A C6EE
2015-08-21T10:19:49.888,þÀ334B 4B34 CCB3
2015-08-21T10:19:52.111,þ€5566 4B2A C5E3
2015-08-21T10:19:54.079,þÀ334B 4B34 C8D3
2015-08-21T10:20:09.777,þ€334B 4B34 C8DC
2015-08-21T10:20:21.314,þÀ1566 4B2A C5E6
2015-08-21T10:20:24.333,þ€5566 4B4B CBB9
2015-08-21T10:20:32.652,þÀ5566 4B4B C9BF
2015-08-21T10:20:37.625,þ€5166 4B2A C4E4
2015-08-21T10:20:40.609,þÀ5566 0B28 C4EE
2015-08-21T10:22:45.968,þ€5566 4B28 C4D6
2015-08-21T10:24:21.981,þÀ4562 4228 C4F0
2015-08-21T10:24:36.864,þ€334B 4B52 C7D0
2015-08-21T10:24:37.875,þÀ5566 4B4B CEA0
2015-08-21T10:24:39.888,þ€5566 4B4B CFA6
2015-08-21T10:24:41.168,þÀ5566 4B4B CCA0
2015-08-21T10:25:03.491,þ€334B 4B52 CCB8
2015-08-21T10:25:26.803,þÀ334B 4B52 C6C8
2015-08-21T10:25:28.818,þ€5566 4B4B D28A
2015-08-21T10:26:23.480,þÀ5566 4B4B C6E6
2015-08-21T10:26:27.438,þ€334B 4B52 CCBC
2015-08-21T10:26:59.094,þÀ334B 4B52 DA92
2015-08-21T10:27:00.081,þ€334B 4B52 D992
