
$SESSION,1,V,2015-07-10T08:39:01.646,ASL/16/3937*23
2015-07-10T08:39:02.328,þ€E3B2 69DF AE1B
2015-07-10T08:40:04.510,þÀ28FA 24FF 4CDF
2015-07-10T08:40:05.502,þ€334B 4B52 C8DC
2015-07-10T08:40:07.487,þÀ334B 4B50 C8DB
2015-07-10T08:40:10.464,þ€334B 4B52 C8DA
2015-07-10T08:40:16.728,þÀ334B 0B52 C6E3
2015-07-10T08:40:17.751,þ€4B52 4B2D D791
2015-07-10T08:40:25.348,þÀ4B52 4B3F D894
2015-07-10T08:40:27.330,þ€334B 4B42 C6D9
2015-07-10T08:40:29.313,þÀ334B 4B52 C7D5
2015-07-10T08:40:31.297,þ€334B 4B52 C7DD
2015-07-10T08:40:34.273,þÀ324B 4B52 C6EF
2015-07-10T08:40:36.256,þ€334B 4B52 C8E1
2015-07-10T08:40:37.248,þÀ334B 4B52 C8DA
2015-07-10T08:40:38.240,þ€334B 0B52 C8D2
2015-07-10T08:40:40.224,þÀ334B 4B52 C8D5
2015-07-10T08:40:41.216,þ€134B 4B52 C6D9
2015-07-10T08:40:42.208,þÀ334B 4352 C9EC
2015-07-10T08:40:43.200,þ€334B 4B52 C7DA
2015-07-10T08:40:44.192,þÀ334B 4B52 C8D2
2015-07-10T08:40:45.184,þ€334B 4B52 CACA
2015-07-10T08:40:46.176,þÀ334B 4B52 C8C8
2015-07-10T08:40:47.168,þ€334B 4B52 C9C4
2015-07-10T08:40:49.152,þÀ334B 4B52 C9BC
2015-07-10T08:40:51.136,þ€334B 4B52 C8D9
2015-07-10T08:40:53.119,þÀ334B 4B52 C9CB
2015-07-10T08:40:56.095,þ€334B 4B52 CAC4
2015-07-10T08:40:57.087,þÀ334B 4B52 CAC0
2015-07-10T08:40:58.079,þ€334B 4B52 C8C9
2015-07-10T08:41:09.170,þÀ334B 4B52 CABD
2015-07-10T08:41:10.161,þ€4B52 4B2D D694
2015-07-10T08:41:11.151,þÀ4B52 4B2D D592
2015-07-10T08:41:12.137,þ€4B52 4B2D DA8C
2015-07-10T08:41:15.957,þÀ4BFF FFF8 D69B
2015-07-10T08:41:16.949,þ€334B 4B52 C8CE
2015-07-10T08:41:18.932,þÀ334B 4B52 C6C0
2015-07-10T08:41:19.924,þ€3B4B 4B52 C9DC
2015-07-10T08:41:20.951,þÀ334B 4B52 C7C7
2015-07-10T08:41:21.907,þ€334B 4B52 C7C7
2015-07-10T08:41:32.810,þÀ334B 4B52 C9BE
2015-07-10T08:41:36.777,þ€334B 4B52 C8C1
2015-07-10T08:41:41.734,þÀ134B 4B52 C5D9
2015-07-10T08:41:58.677,þ€234B 4352 C6EC
2015-07-10T08:41:59.666,þÀ4B52 4B2D D594
2015-07-10T08:42:00.656,þ€4B52 4B2D D89C
2015-07-10T08:42:01.647,þÀ4B52 4B2D D699
2015-07-10T08:42:02.640,þ€4B52 4B2D D59A
2015-07-10T08:42:03.633,þÀ4B52 4B2D D496
2015-07-10T08:42:04.627,þ€4B52 4B2D D999
2015-07-10T08:42:05.619,þÀ4B52 4B2D DA94
2015-07-10T08:42:06.609,þ€4B52 4B2D D98F
2015-07-10T08:42:07.598,þÀ4B52 4B2D DB93
2015-07-10T08:42:08.587,þ€4B52 4B2D D78D
2015-07-10T08:42:09.578,þÀ4B52 4B2D D897
2015-07-10T08:42:10.569,þ€4B52 4B2D D699
2015-07-10T08:42:11.557,þÀ4B52 4B2D CAB7
2015-07-10T08:42:13.444,þ€4B52 4B2D CFA4
2015-07-10T08:42:20.382,þÀ334B 4B52 C6CC
2015-07-10T08:45:47.548,þ€3303 0B50 C4E4
2015-07-10T08:45:48.535,þÀ4B52 4B2D D395
2015-07-10T08:46:07.832,þ€4B52 4B2F D290
2015-07-10T08:46:08.819,þÀ4B52 4B2D D28C
2015-07-10T08:46:36.940,þ€4B52 4B2F D499
2015-07-10T08:46:37.931,þÀ4B52 4B2D CBC3
2015-07-10T08:46:38.922,þ€4B52 4B2D CAC7
2015-07-10T08:46:40.904,þÀ4B52 4B2D C9C8
2015-07-10T08:46:41.895,þ€4B52 4B2D C9C0
2015-07-10T08:46:42.548,þÀ4B52 4B2D CCB9
2015-07-10T08:46:43.874,þ€3143 4A52 C5EE
2015-07-10T08:46:44.862,þÀ4B52 4B2D CAC2
2015-07-10T08:46:45.514,þ€4B52 4B2D CCBA
2015-07-10T08:46:46.843,þÀ304B 4B50 C4D5
2015-07-10T08:46:47.833,þ€4B52 4B2D CBAE
2015-07-10T08:46:49.806,þÀ4B52 4B2D CCB2
2015-07-10T08:46:52.423,þ€4B53 FFFF CE9C
2015-07-10T08:46:55.379,þÀ314B 4B52 C8D8
2015-07-10T08:46:57.344,þ€334B 4B52 C8D0
2015-07-10T08:46:58.326,þÀE000 0000 C9A7
2015-07-10T08:47:04.494,þ€334F FFF0 C9EB
2015-07-10T08:47:05.483,þÀ334B 4B52 C7CF
2015-07-10T08:47:07.457,þ€334B 4B52 C9D2
2015-07-10T08:47:12.576,þÀ334B 4B52 CAD6
2015-07-10T08:47:17.172,þ€4B52 4B2D CEA8
2015-07-10T08:47:18.160,þÀ334B 4B52 CADB
2015-07-10T08:47:20.131,þ€3343 4B52 C4D8
2015-07-10T08:47:22.099,þÀ3249 4B52 C7E7
2015-07-10T08:47:28.468,þ€33C0 0000 C8A5
2015-07-10T08:47:30.442,þÀ3349 4B52 C7E0
2015-07-10T08:47:32.416,þ€334B 4B52 C9D4
2015-07-10T08:47:33.395,þÀ4B52 4B2D CAA6
2015-07-10T08:47:39.106,þ€337F FFF0 CAE2
2015-07-10T08:47:41.083,þÀ334B 4B52 CBCB
2015-07-10T08:47:44.043,þ€334B 4B52 C8C7
2015-07-10T08:47:45.028,þÀ334B 4B52 C8BE
2015-07-10T08:47:47.984,þ€334B 4B52 C9D8
2015-07-10T08:47:49.955,þÀ334B 4B52 C9C7
2015-07-10T08:47:50.939,þ€334B 4B52 C7D6
2015-07-10T08:47:51.924,þÀ334B 4B52 C7CD
2015-07-10T08:47:54.876,þ€334B 4B52 C5E0
2015-07-10T08:47:58.810,þÀ314B 4B52 C8C2
2015-07-10T08:48:04.458,þ€334F FFFC CBE3
2015-07-10T08:48:06.433,þÀ334B 4B52 CAC5
2015-07-10T08:48:07.420,þ€334B 4B52 CAC8
2015-07-10T08:48:09.392,þÀ334B 4B52 C9CF
2015-07-10T08:48:10.379,þ€234A 4B52 CAD1
2015-07-10T08:48:11.365,þÀ334B 4B52 CBD1
2015-07-10T08:48:14.324,þ€334B 4B52 C8C8
2015-07-10T08:48:25.926,þÀ3343 4B52 C5E7
2015-07-10T08:48:27.900,þ€324B 4B52 C8D8
2015-07-10T08:48:35.916,þÀ334B 4B52 CAD0
2015-07-10T08:48:37.899,þ€334B 4B52 C5E9
2015-07-10T08:48:40.874,þÀ334B 4B52 C5CE
2015-07-10T08:48:43.849,þ€334B 4B52 C7DE
2015-07-10T08:48:48.808,þÀ334B 4B52 C8E1
2015-07-10T08:48:50.791,þ€334B 0B50 C4E7
2015-07-10T08:48:58.725,þÀ334B 4B52 C7D6
2015-07-10T08:49:00.709,þ€334B 4B52 C7D1
2015-07-10T08:49:01.701,þÀ334B 4B52 C8D3
2015-07-10T08:49:02.692,þ€334B 4B52 C6DA
2015-07-10T08:49:04.675,þÀ334B 4B52 C6D7
2015-07-10T08:49:05.659,þ€336B AF74 CDC7
2015-07-10T08:49:06.660,þÀ334B 2D66 CDA1
2015-07-10T08:49:07.651,þ€334B 4B52 C8DC
2015-07-10T08:49:09.269,þÀ334B 4B52 C4D1
2015-07-10T08:49:10.258,þ€4B52 4B2D D19B
2015-07-10T08:49:10.627,þÀ4B52 4B2D D09B
2015-07-10T08:49:11.246,þ€334B 4B52 C5DA
2015-07-10T08:49:12.235,þÀ4B52 4B2D D194
2015-07-10T08:49:12.611,þ€4B52 4B2D D092
2015-07-10T08:49:13.223,þÀ230B 4B52 C5DF
2015-07-10T08:49:14.212,þ€4B52 4B2D D0A6
2015-07-10T08:49:15.202,þÀ4B52 4B2D CE99
2015-07-10T08:49:16.194,þ€4B52 4B2D D19E
2015-07-10T08:49:16.578,þÀ4B52 4B2D CE99
2015-07-10T08:49:17.187,þ€3343 4B52 C7CE
2015-07-10T08:49:18.180,þÀ4B52 4B2D D198
2015-07-10T08:49:18.562,þ€4B52 4B2D D299
2015-07-10T08:49:19.171,þÀ334B 4A42 C7E5
2015-07-10T08:49:20.161,þ€4B52 4B2D D197
2015-07-10T08:49:21.148,þÀ4B52 4B2D D19B
2015-07-10T08:49:21.538,þ€4B52 4B2D D097
2015-07-10T08:49:22.134,þÀ134B 4B52 C5F2
2015-07-10T08:49:25.506,þ€4B52 4B2F D4A5
2015-07-10T08:49:26.497,þÀ334B 0B42 C6E3
2015-07-10T08:49:28.470,þ€334B 4B52 C7E3
2015-07-10T08:49:29.459,þÀ4B52 4B2D D096
2015-07-10T08:49:30.447,þ€4B52 4B2D D09E
2015-07-10T08:49:31.435,þÀ4B52 4B2D D09D
2015-07-10T08:49:32.420,þ€4B52 4B2D D299
2015-07-10T08:49:34.432,þÀ4B53 FFFF D18F
