Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
28-Jan-2016,11:28:59.103,BE57 7EFF,1F,C5,28-Jan-2016,11:28:58.517
28-Jan-2016,12:04:35.135,65BB 42FA,8A,58,28-Jan-2016,11:28:58.517
28-Jan-2016,12:24:03.839,0008 0604,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,12:24:45.989,2000 0048,C2,FB,28-Jan-2016,11:28:58.517
28-Jan-2016,12:25:37.173,1000 00A4,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,13:32:34.702,0112 4501,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,13:42:41.349,0200 4AC3,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,13:52:07.573,04E1 2009,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,13:53:06.713,4204 4031,C3,FC,28-Jan-2016,11:28:58.517
28-Jan-2016,14:13:51.444,2448 0628,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,14:21:12.230,680A 5000,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,14:35:13.181,0801 0000,C3,FE,28-Jan-2016,11:28:58.517
28-Jan-2016,14:58:24.537,2000 1010,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,15:26:06.578,0441 0406,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,15:27:50.031,0E48 2822,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,15:32:18.846,6015 8000,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,15:39:39.279,C810 4990,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,15:59:59.465,0288 0022,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:10:32.914,0000 0400,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:12:30.769,0802 2165,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:12:48.188,0829 0018,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:28:26.026,5001 0408,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:31:56.415,000C 000C,C1,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:35:32.617,0A01 0103,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,16:49:02.098,0920 0000,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:12:41.704,8844 2040,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:19:43.679,0400 40A9,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:24:41.076,1001 043C,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:27:27.620,448D 0000,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:33:03.256,0024 2000,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:34:02.427,8140 005E,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,17:56:41.747,4010 0000,C6,FB,28-Jan-2016,11:28:58.517
28-Jan-2016,17:58:35.022,0000 4209,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:18:15.820,7209 0032,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:24:34.200,00B0 0400,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:26:35.718,0020 0040,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:42:46.254,B401 08E1,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:45:26.008,0200 0400,C9,FC,28-Jan-2016,11:28:58.517
28-Jan-2016,18:46:25.089,4000 6000,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:46:31.780,0092 0820,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:46:43.645,0140 0408,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:52:28.230,2000 6005,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:52:50.371,0810 0608,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:54:36.920,0014 B085,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:54:48.776,0018 C400,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:55:59.509,8020 4140,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,18:58:08.355,1000 4008,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:05:39.831,184C 0400,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:10:42.055,0863 C005,C2,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:13:14.089,044C 0040,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:14:03.971,8400 1082,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:20:49.999,8200 0118,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:21:28.974,2580 0755,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:25:51.581,0010 3022,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:35:00.982,540C 8200,C8,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:37:07.319,4800 0980,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:37:39.612,2500 8134,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:39:08.669,D020 6222,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:47:31.839,0C84 4102,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:48:53.154,8284 1200,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:50:28.978,AAA0 8829,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,19:50:42.980,4241 F220,C5,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:00:48.937,1884 0402,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:01:31.990,0002 090C,CC,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:04:36.128,2004 0100,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:09:33.584,4000 2300,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:09:47.833,4444 8042,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:11:12.324,2008 C001,CA,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:34:02.306,0CC8 4801,C9,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:34:41.267,4A81 6004,C6,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:39:59.313,0093 0000,C2,F1,28-Jan-2016,11:28:58.517
28-Jan-2016,20:42:10.153,0002 0600,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,20:54:34.001,8900 108A,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,21:01:16.720,1000 8082,C4,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,21:08:03.693,4020 1001,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,21:13:56.129,3042 F028,C3,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,21:26:47.942,2051 0202,C7,FF,28-Jan-2016,11:28:58.517
28-Jan-2016,21:33:25.294,1401 0188,C2,FF,28-Jan-2016,11:28:58.517
