Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
04-Sep-2014,08:59:10.099,A3FE B39D,2F,D7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:03:54.081,34D5 31D3,33,63,04-Sep-2014,08:59:09.515
04-Sep-2014,09:03:56.078,5252 5266,CF,95,04-Sep-2014,08:59:09.515
04-Sep-2014,09:03:58.074,5252 5266,D0,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:10.807,5200 0000,CE,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:12.805,5252 5266,C8,BE,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:14.803,5252 5266,CB,A3,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:16.800,5252 5266,CA,A1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:18.799,5252 5266,CA,B2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:20.796,5252 5266,C8,AF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:22.794,5252 5266,C8,B5,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:24.791,5252 5266,C9,B7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:52.461,5252 5266,C8,BC,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:54.461,5252 5266,C3,D7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:56.462,5252 5266,CE,9C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:04:58.462,5252 5266,CD,97,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:12.464,5252 5266,CD,99,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:14.464,5252 5266,C8,B6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:16.465,5252 5266,DA,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:18.465,5252 5266,D8,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:20.465,5252 5266,D1,8D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:22.465,5252 5266,D1,88,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:26.465,5252 5266,C6,C6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:28.461,5252 5266,CA,A1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:37.394,5000 0000,D1,88,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:39.391,5252 5266,DD,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:49.965,5252 4000,DE,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:05:53.965,5252 5266,C9,AF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:02.008,5252 5266,C5,BF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:06.007,5252 5266,D3,89,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:08.006,5252 5266,D8,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:10.005,5252 5266,D4,88,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:12.003,5252 5266,E6,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:14.001,5252 5266,E6,8D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:15.999,5252 5266,E7,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:17.997,5252 5266,E6,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:23.995,5252 5266,E6,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:27.991,5252 5266,CC,97,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:39.439,5000 0000,CA,96,04-Sep-2014,08:59:09.515
04-Sep-2014,09:06:43.438,5252 5266,CC,94,04-Sep-2014,08:59:09.515
04-Sep-2014,09:07:21.733,5252 5266,C9,A2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:07:27.731,5252 5266,C8,B7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:07:29.731,5252 5266,C6,C5,04-Sep-2014,08:59:09.515
04-Sep-2014,09:07:31.728,5252 5266,D1,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:07:46.570,5252 5200,CE,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:09:02.695,5252 5266,D8,91,04-Sep-2014,08:59:09.515
04-Sep-2014,09:09:31.507,5212 5264,C4,DF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:09:49.188,5252 5266,CE,8D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:09:51.188,1252 5260,C4,CE,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:30.138,5252 5266,C5,CF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:32.137,5252 5226,C6,D4,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:34.136,5252 5266,C5,C6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:36.135,5252 5266,D2,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:38.134,5252 5266,CE,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:40.134,5252 5266,D4,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:48.135,5252 5266,D1,94,04-Sep-2014,08:59:09.515
04-Sep-2014,09:10:52.133,5252 5266,C8,B7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:18.333,5252 5266,D0,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:22.331,5252 5266,D0,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:28.332,5252 5266,C5,CA,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:30.332,5252 5266,D0,8B,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:34.333,5252 5266,D2,89,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:36.334,5252 5266,C4,C6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:38.335,5252 5266,D0,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:40.336,5252 5266,D5,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:42.337,5252 5266,D8,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:44.338,5252 5266,D2,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:52.342,5252 5266,CB,B2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:54.343,5252 5266,C9,B3,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:56.344,5252 5262,C6,BF,04-Sep-2014,08:59:09.515
04-Sep-2014,09:11:58.346,5252 5266,C6,BB,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:00.348,5252 5266,CA,B1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:04.349,5252 5266,C8,BE,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:06.348,5252 5266,CD,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:08.347,5252 5266,CD,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:10.347,5252 5266,CE,8D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:12.346,5252 5266,CF,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:14.346,5252 5266,CF,8B,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:16.345,5252 5266,CF,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:20.344,5252 5266,CE,97,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:22.344,5252 5266,CE,94,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:24.342,5252 5266,CD,9B,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:26.342,5252 5266,CD,8F,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:28.340,5252 5266,CC,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:30.339,5252 5266,CC,96,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:32.338,5252 5266,CF,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:34.337,5252 5266,CD,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:36.336,5252 5266,CC,96,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:40.336,5252 5266,CE,92,04-Sep-2014,08:59:09.515
04-Sep-2014,09:12:42.333,5252 5266,DC,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:14:35.009,4000 0000,DD,89,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:18.886,5554 2A55,C5,DB,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:20.883,5252 5266,C6,C5,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:23.239,5250 0000,C9,A2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:25.237,5252 5266,D2,98,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:27.234,5252 5266,D6,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:36.957,5252 5260,D8,8B,04-Sep-2014,08:59:09.515
04-Sep-2014,09:15:38.956,5252 5224,C2,D4,04-Sep-2014,08:59:09.515
04-Sep-2014,09:21:12.255,5252 5266,D1,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:21:41.481,5550 2855,C2,E9,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:26.634,5555 2A41,C6,E3,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:30.631,5252 5266,C5,CD,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:32.629,5252 5266,C4,CA,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:34.625,5252 5266,CA,A6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:57.347,5250 0000,C8,A2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:24:59.348,5252 5266,D3,88,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:01.346,5252 5266,C8,B1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:03.346,5252 5266,CB,A8,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:07.345,5252 5266,D2,8A,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:11.345,5252 5266,CC,A8,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:13.344,5252 5266,C7,B1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:15.341,5252 5266,D1,96,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:21.351,5252 5240,C3,C7,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:23.349,5252 5266,D0,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:27.349,5252 5266,C8,B6,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:31.347,5212 5266,C4,C1,04-Sep-2014,08:59:09.515
04-Sep-2014,09:25:33.343,5252 5266,CB,A8,04-Sep-2014,08:59:09.515
04-Sep-2014,09:30:41.819,5252 5264,D0,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:30:43.820,5252 5266,C7,BA,04-Sep-2014,08:59:09.515
04-Sep-2014,09:30:45.820,5252 5266,C9,B5,04-Sep-2014,08:59:09.515
04-Sep-2014,09:30:47.820,5252 5266,C8,B3,04-Sep-2014,08:59:09.515
04-Sep-2014,09:30:49.820,5252 5266,C7,C0,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:28.548,5252 5266,C8,B3,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:30.547,5252 5266,CD,8E,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:36.352,5252 5266,CA,B2,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:38.349,5252 5266,CC,A0,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:40.347,5252 5266,CE,8F,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:42.344,5252 5266,CF,9D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:44.341,5252 5266,CF,93,04-Sep-2014,08:59:09.515
04-Sep-2014,09:31:57.567,5252 4000,CE,94,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:13.442,5252 5200,C4,BC,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:17.442,5252 5266,CF,8A,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:19.443,5252 5266,CA,AC,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:21.442,5252 5266,D4,8C,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:23.442,5252 5266,DB,91,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:25.443,5252 5266,E0,85,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:27.443,5252 5266,DE,85,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:29.443,5052 5266,C4,CC,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:31.440,5252 5266,D9,88,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:36.822,4000 0000,D9,83,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:38.821,5252 5266,C7,B9,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:40.823,5252 5266,D2,8D,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:42.822,5252 5266,D6,91,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:44.822,5252 5266,D0,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:46.822,5252 5266,D2,90,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:48.823,5252 5266,D1,86,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:50.823,5252 5266,D4,87,04-Sep-2014,08:59:09.515
04-Sep-2014,09:32:52.823,5252 5266,D4,8C,04-Sep-2014,08:59:09.515
