Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Jun-2015,05:15:39.910,334B 3FFF, C,EA,18-Jun-2015,11:41:12.923
20-Jun-2015,05:16:24.983,334B 4B52, E,79,18-Jun-2015,11:41:12.923
20-Jun-2015,05:19:23.110,334B 4B52, D,18,18-Jun-2015,11:41:12.923
20-Jun-2015,05:19:24.093,334B 4B52, D,38,18-Jun-2015,11:41:12.923
20-Jun-2015,05:19:48.355,334B 4FFF, D,38,18-Jun-2015,11:41:12.923
20-Jun-2015,05:19:49.339,334B 4B52, D,C8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:20:17.423,334B 4B00, D,B8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:20:18.408,334B 4B52, D,08,18-Jun-2015,11:41:12.923
20-Jun-2015,05:20:53.478,334B 4FFF, D,19,18-Jun-2015,11:41:12.923
20-Jun-2015,05:20:54.462,334B 4B52, D,A9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:21:44.590,334B 7FFF, D,C8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:08.182,334B 4B52, D,A8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:21.710,334B 4BFF, D,B8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:38.487,334A 4B52, C,6D,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:39.472,334B 4B52, C,E8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:40.455,334B 4B52, C,F8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:57.747,33C0 0000, C,E8,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:58.733,334B 4B52, C,F9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:22:59.715,334B 4B52, D,09,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:15.155,33FF FF80, C,F9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:16.141,334B 4B52, C,F9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:17.125,334B 4B52, D,09,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:31.999,334F FFFE, C,DA,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:32.985,334B 4B52, C,E9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:33.968,334B 4B52, D,09,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:50.136,337F FFC0, C,E9,18-Jun-2015,11:41:12.923
20-Jun-2015,05:23:51.121,334B 4B52, D,29,18-Jun-2015,11:41:12.923
20-Jun-2015,05:24:10.161,334B 4B52, D,29,18-Jun-2015,11:41:12.923
20-Jun-2015,05:24:11.146,334B 4B52, D,09,18-Jun-2015,11:41:12.923
