
$SESSION,1,V,04-Jul-2014,08:56:07.014,ASL/16/3905*04
04-Jul-2014,08:56:07.476,þ€F3FE FB9D 2FD7

$SESSION,2,V,04-Jul-2014,09:11:54.017,ASL/16/3905*00
04-Jul-2014,09:11:54.490,þ€F3FE FB9D 2FD7

$SESSION,3,V,04-Jul-2014,09:27:24.513,ASL/16/3905*02
04-Jul-2014,09:27:24.960,þ€F3FE FB9D 2FC7
04-Jul-2014,09:28:04.022,þÀ34D5 31D3 1363
04-Jul-2014,09:28:06.040,þ€6666 5BC4 EE8C
04-Jul-2014,09:28:07.985,þÀ6666 5BC4 EB95
04-Jul-2014,09:28:09.966,þ€6666 5BC4 EC90
04-Jul-2014,09:28:11.947,þÀ6666 5BC4 EC96
04-Jul-2014,09:28:13.927,þ€6666 5BC4 EC92
04-Jul-2014,09:28:15.907,þÀ6666 5BC4 EE8C
04-Jul-2014,09:28:17.887,þ€6666 5BC4 ED8D
04-Jul-2014,09:28:19.867,þÀ6666 5BC4 EE8F
04-Jul-2014,09:28:21.847,þ€6666 5BC4 EB95
04-Jul-2014,09:28:23.826,þÀ6666 5BC4 EE8D
04-Jul-2014,09:28:25.804,þ€6666 5BC4 EA8B
04-Jul-2014,09:28:27.782,þÀ6666 5BC4 EB98
04-Jul-2014,09:28:29.760,þ€6666 5BC4 EC93
04-Jul-2014,09:28:31.738,þÀ6666 5BC4 EC98
04-Jul-2014,09:28:33.717,þ€6666 5BC4 EB94
04-Jul-2014,09:28:35.696,þÀ6666 5BC4 ED8C
04-Jul-2014,09:30:52.122,þ€6666 5BC0 EE8A
04-Jul-2014,09:30:54.106,þÀ6666 5BC4 EC8B
04-Jul-2014,09:30:56.090,þ€6666 5BC4 E29B
04-Jul-2014,09:30:58.075,þÀ6666 5BC4 DF85
04-Jul-2014,09:31:00.056,þ€6666 5BC4 DF84
04-Jul-2014,09:31:02.033,þÀ6666 5BC4 E98B
04-Jul-2014,09:31:19.624,þ€6400 0000 EC8C
04-Jul-2014,09:31:21.606,þÀ6666 5BC4 F489
04-Jul-2014,09:31:23.590,þ€6666 5BC4 F385
04-Jul-2014,09:31:25.570,þÀ6666 5BC4 E79C
04-Jul-2014,09:31:27.549,þ€6666 5BC4 E792
04-Jul-2014,09:31:29.528,þÀ6666 5BC4 E38A
04-Jul-2014,09:31:31.507,þ€6666 5BC4 E598
04-Jul-2014,09:31:33.486,þÀ6666 5BC4 E39A
04-Jul-2014,09:31:35.465,þ€6666 5BC4 E292
04-Jul-2014,09:31:37.443,þÀ6666 5BC4 E38D
04-Jul-2014,09:31:39.422,þ€6666 5BC4 E590
04-Jul-2014,09:31:41.399,þÀ6666 5BC4 E48E
04-Jul-2014,09:31:43.377,þ€6666 5BC4 E391
04-Jul-2014,09:31:45.354,þÀ6666 5BC4 E084
04-Jul-2014,09:31:47.332,þ€6666 5BC4 E088
04-Jul-2014,09:31:49.311,þÀ6666 5BC4 E089
04-Jul-2014,09:31:51.258,þ€6666 5BC4 E78C
04-Jul-2014,09:31:53.263,þÀCCCC 1226 CB9D
04-Jul-2014,09:31:55.253,þ€CCCC 1226 CE8D
04-Jul-2014,09:31:57.231,þÀ6666 5BC4 E799
04-Jul-2014,09:31:59.209,þ€6666 5BC4 E58A
04-Jul-2014,09:32:01.187,þÀ6666 5BC4 E28B
04-Jul-2014,09:32:03.165,þ€6666 5BC4 DF84
04-Jul-2014,09:32:05.144,þÀ6666 5BC4 DF84
04-Jul-2014,09:32:07.122,þ€6666 5BC4 E086
04-Jul-2014,09:32:09.100,þÀ6666 5BC4 E68B
04-Jul-2014,09:32:11.078,þ€6666 5BC4 E887
04-Jul-2014,09:32:13.056,þÀ6666 5BC4 E785
04-Jul-2014,09:32:15.035,þ€6666 5BC4 E48D
04-Jul-2014,09:32:17.013,þÀ6666 5BC4 E486
04-Jul-2014,09:32:18.991,þ€6666 5BC4 E48E
04-Jul-2014,09:32:20.970,þÀ6666 5BC4 E39A
04-Jul-2014,09:32:22.948,þ€6666 5BC4 E489
04-Jul-2014,09:32:24.927,þÀ6666 5BC4 E392
04-Jul-2014,09:32:26.905,þ€6666 5BC4 E48E
04-Jul-2014,09:32:27.516,þÀ6666 5BC4 CF8F
04-Jul-2014,09:32:28.884,þ€9999 35C3 CD9A
04-Jul-2014,09:32:30.862,þÀ6666 5BC4 DA88
04-Jul-2014,09:32:32.841,þ€6666 5BC4 DC85
04-Jul-2014,09:32:34.820,þÀ6666 5BC4 D987
04-Jul-2014,09:32:36.797,þ€6666 5BC4 DA85
04-Jul-2014,09:32:38.776,þÀ6666 5BC4 E795
04-Jul-2014,09:34:36.826,þ€6666 5BC4 DF83
04-Jul-2014,09:34:38.833,þÀCCCC 1226 CE93
04-Jul-2014,09:34:40.838,þ€CCCC 1226 C9A9
04-Jul-2014,09:34:42.840,þÀCCCC 1226 C8B6
04-Jul-2014,09:34:51.405,þ€CCCC 1226 CD97
04-Jul-2014,09:34:53.391,þÀ9999 35C3 C5C7
04-Jul-2014,09:35:11.333,þ€9999 35C3 C6C8
04-Jul-2014,09:35:13.318,þÀ6666 5BC4 E687
04-Jul-2014,09:35:15.300,þ€6666 5BC4 F489
04-Jul-2014,09:35:17.286,þÀ6666 5BC4 DF92
04-Jul-2014,09:35:19.270,þ€6666 5BC4 EB95
04-Jul-2014,09:35:21.249,þÀ6666 5BC4 EA8D
04-Jul-2014,09:35:23.226,þ€6666 5BC4 F095
04-Jul-2014,09:39:12.502,þÀ6666 5BC4 EC95
04-Jul-2014,09:39:14.507,þ€CCCC 1226 DC89
04-Jul-2014,09:39:16.508,þÀCCCC 1226 E388
04-Jul-2014,09:40:30.475,þ€CCCC 1226 E183
04-Jul-2014,09:40:32.460,þÀ6666 5BC4 CD97
04-Jul-2014,09:40:34.442,þ€6666 5BC4 EE89
04-Jul-2014,09:40:36.427,þÀ6666 5BC4 E98B
04-Jul-2014,09:40:38.406,þ€6666 5BC4 E986
04-Jul-2014,09:40:40.384,þÀ6666 5BC4 EC92
04-Jul-2014,09:40:49.697,þ€6666 5BC4 EC94
04-Jul-2014,09:41:01.765,þÀCCCC 1226 E687
04-Jul-2014,09:41:03.732,þ€CCCC 1226 DB8C
04-Jul-2014,09:41:05.731,þÀCCCC 1226 D989
04-Jul-2014,09:42:18.189,þ€CC00 0000 D98A
04-Jul-2014,09:42:19.268,þÀCCCC 1226 C6C2
04-Jul-2014,09:42:20.195,þ€6666 5BC4 EB9A
04-Jul-2014,09:42:21.254,þÀCCCC 1226 CD93
04-Jul-2014,09:42:23.235,þ€6666 5BC4 EA85
04-Jul-2014,09:42:25.213,þÀ6666 5BC4 E488
04-Jul-2014,09:42:27.191,þ€6666 5BC4 E689
04-Jul-2014,09:42:29.170,þÀ6666 5BC4 E490
04-Jul-2014,09:42:31.149,þ€6666 5BC4 E685
