Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
27-Jul-2015,11:21:01.093,F3FE F39D,2F,D7,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:26.444,34D5 31D3,33,63,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:29.388,334B 4B34,C9,AC,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:32.291,334B 4B34,CA,A4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:42.213,66CC D2AD,C4,EB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:43.192,334B 4B34,CB,B9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:44.169,334B 4B34,CA,B5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:46.126,334B 4B34,CF,8D,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:48.093,334B 4B34,CB,A4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:49.076,334B 4B34,CF,9B,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:51.043,334B 4B34,CC,99,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:53.000,334B 0B34,C4,E3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:57.648,334B 4B3F,CA,B8,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:58.631,334B 4B34,D3,87,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:21:59.613,334B 4B34,CB,AA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:00.593,334B 4B34,D2,90,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:01.570,334B 4B34,D5,8A,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:02.547,334B 4B34,D1,85,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:07.199,334B FFFF,D0,8C,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:09.168,334B 4B34,C7,C0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:13.367,334B 4B34,CD,9F,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:21.446,66CC D2AD,C5,E5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:22.453,66CC D2AD,C7,C0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:44.836,66CC D2AD,CA,BE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:45.845,664C D2AD,C6,C8,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:22:46.854,66CC D2AD,C7,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:24:40.714,66CC D2AD,CB,B1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:24:42.787,334B 4B34,CA,AA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:28:48.801,334B 8000,C6,B1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:28:49.787,4B52 4B2D,D3,8F,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:29:47.672,4FFE DC00,C3,F6,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:29:52.074,46CC D2AD,C6,E1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:30:02.391,3F80 0000,F8,94,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:31:32.377,F000 0000,FA,90,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:31:35.408,5566 4B4B,C8,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:32:59.643,5566 4B4B,CA,C1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:00.628,334B 4B34,C4,D2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:05.551,334B 4934,C5,E1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:08.505,334B 4B34,C8,D3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:10.474,334B 4B34,C7,D4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:11.458,334B 4B34,C6,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:13.428,334B 4B34,C5,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:15.397,334B 4B34,C7,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:16.381,334B 4B34,C8,CB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:17.366,334B 4B34,C5,D2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:23.273,334B 4B34,C5,D0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:25.242,2349 4B24,C5,D7,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:26.226,334B 4B14,C5,DC,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:28.195,334B 4B34,C4,CE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:30.164,334B 4B34,C6,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:31.149,334B 4B34,C5,CD,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:34.102,334B 4B34,C6,C6,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:37.055,334B 4B34,C7,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:38.040,334B 4B34,C6,CF,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:39.024,334B 4B34,C5,C6,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:40.009,334B 4B34,C7,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:40.993,334B 4B34,C6,D0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:41.977,334B 4B34,C7,CA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:42.962,334B 4B34,C6,C5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:43.946,334B 4B34,C5,CB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:47.884,334B 4B34,C5,D0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:49.853,334B 4B34,C6,D5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:50.837,334B 4B34,C3,DB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:53.790,334A 4B34,C5,CE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:54.077,334B 4B34,C6,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:54.774,334B 2D34,CF,8B,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:55.759,334B 4B34,C6,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:56.743,334B 4B34,C8,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:57.727,334B 4B34,C7,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:58.712,334B 4B34,C6,CB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:33:59.696,334B 4B34,C8,C6,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:01.666,334B 4B34,C5,CB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:02.649,334B 4B34,C6,BF,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:04.618,334B 4B34,C5,D4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:06.587,334B 4B34,C5,C7,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:08.555,334B 4B34,CA,D3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:12.492,334B 4B34,C5,D5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:14.461,334B 4B34,C6,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:15.445,334B 4B34,C6,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:16.430,334B 4B34,C9,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:17.414,334B 4B34,C6,C8,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:18.705,334B 4B34,C5,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:19.693,330B 0352,C4,E2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:20.679,334B 4B52,C3,DD,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:21.351,324B 4B52,C5,DA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:22.336,334B 4B34,C5,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:22.771,334B 4B34,C8,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:23.775,334B 2A55,CD,A5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:24.779,334B 2A55,CE,97,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:26.273,334B 2A55,CC,95,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:26.783,334B 4B34,C4,C6,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:27.257,334B 2A55,CD,8C,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:27.781,334B 4B34,C8,BB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:28.241,33FF FF80,CE,9E,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:29.226,334B 4B34,C6,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:33.163,334B 4B34,C5,C7,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:35.131,334B 4B34,C7,BD,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:37.100,334B 4B34,C7,C1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:38.120,334B 4B34,C6,BE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:39.069,334B 4B34,C7,C1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:39.382,334B 4B34,C8,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:43.990,334B 4B50,C4,D5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:45.959,334B 4B34,C7,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:48.912,334B 4B34,C6,D2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:53.833,334B 4B34,C5,CD,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:54.484,334B 4B34,C5,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:54.817,334B 2A55,C6,DB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:56.786,334B 4B34,C5,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:34:59.738,334B 4B34,C4,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:00.722,334B 4B24,C4,D9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:02.691,334B 4B34,C4,D1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:03.675,3349 4B34,C6,CB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:04.659,334B 4B34,C6,CA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:06.628,334B 4B34,C5,CD,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:07.612,334B 4B34,C7,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:09.580,334B 4B34,C7,B3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:10.565,334B 4B34,C8,BC,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:24.349,334B 4B34,C6,C0,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:33.212,0049 4B30,C3,E5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:39.120,320A 0B34,C3,EE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:40.105,334B 4B34,C6,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:43.059,334B 4B34,C8,B5,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:46.997,334B 4B34,C6,BB,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:47.981,334B 4B34,C7,C1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:54.873,334B 4B34,C6,CE,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:55.857,334B 4B34,C7,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:57.826,334B 4B34,C7,BF,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:35:59.795,334B 4B34,C8,BA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:00.780,334B 4B34,C7,C2,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:03.733,334B 4B34,C8,C3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:04.717,334B 4B34,C5,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:05.701,334B 4B34,C6,C7,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:08.654,334B 4B34,C7,C8,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:09.639,334B 4B34,C6,C1,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:10.623,334B 4B34,C7,C8,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:11.607,334B 4B34,C6,C4,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:12.592,334B 4B34,C7,C9,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:16.565,334B 4B34,C7,CA,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:17.514,334B 4B34,C6,D3,Unit3,27-Jul-2015,11:21:00.518
27-Jul-2015,11:36:19.483,334B 4B34,C7,C4,Unit3,27-Jul-2015,11:21:00.518
