Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20150910,12:13:06.561,5566 4B4B,C8,AF,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150910,12:13:56.825,5566 552D,D4,84,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:13:57.836,5566 552D,D3,83,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:13:58.845,5566 552D,D7,83,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:14:46.636,5566 552D,DE,8D,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:14:47.647,5566 552D,E6,88,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:14:48.655,5566 552D,EA,84,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:15:37.321,334B 4B52,CA,A4,Unit2,20150910,12:10:54.015,BLMP,5768,MACR,M,H
20150910,12:15:53.151,334B 4B52,C6,C7,Unit2,20150910,12:10:54.015,BLMP,5768,MACR,M,H
20150910,12:15:54.164,5566 552D,E3,88,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:15:55.175,5566 552D,E7,89,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:16:00.534,5566 552D,E6,91,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:16:01.537,5566 4B4B,D8,89,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150910,12:17:15.867,5566 4B52,C8,D4,Unit2,20150910,12:10:54.015,BLMP,5604,MACR,F,B
20150910,12:17:16.881,5566 552D,E5,89,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:17:17.892,5566 552D,EB,90,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:17:18.903,5566 552D,E6,8C,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:17:19.913,5566 552D,EC,87,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:17:20.922,5566 552D,E6,8A,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:17:21.931,5566 552D,E5,98,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:10.338,5566 552D,C9,B4,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:11.350,5566 552D,C9,B8,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:12.359,5566 552D,CC,A9,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:25.403,5566 552D,CD,A4,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:36.088,5566 552D,C4,D2,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:18:47.969,5566 552D,C5,DA,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:21:18.693,5566 552D,C8,C9,Unit2,20150910,12:10:54.015,BLMP,4549,MACR,M,B
20150910,12:23:13.717,5566 4B4B,CE,8E,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150910,12:23:14.720,5566 4B4B,D0,91,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150910,12:29:01.510,5566 4B4B,CD,A6,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150910,12:29:35.007,5566 4B4B,CA,AD,Unit2,20150910,12:10:54.015,BLMP,5697,CAVI,F,H
20150912,13:56:55.743,5566 4B4B,CC,B3,Unit2,20150912,11:34:00.014,RE08,5697,CAVI,F,H
20150912,15:38:43.250,5566 4B4B,CD,A1,Unit2,20150912,11:34:00.014,RE08,5697,CAVI,F,H
20150913,08:27:12.658,66CC AAAA,C8,BF,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:27:14.640,66CC AAAA,CE,98,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:27:46.583,66CC AAAA,C6,C7,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:42:38.705,66CC AAAA,C9,A8,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:46:19.356,334B 4B52,CD,A1,Unit2,20150912,11:34:00.014,RE08,5768,MACR,M,H
20150913,08:46:21.339,66CC AAAA,DE,85,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:11.778,66CC AAAA,CD,A4,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:31.763,66CC AAAA,CF,94,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:33.747,66CC AAAA,CF,9A,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:35.731,66CC AAAA,D7,86,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:37.715,66CC AAAA,D4,94,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:39.699,66CC AAAA,D5,8D,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:41.682,66CC AAAA,D2,8C,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:43.666,66CC AAAA,D4,88,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:45.649,66CC AAAA,D8,8D,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:47.633,66CC AAAA,D7,8B,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:49.616,66CC AAAA,D5,89,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:48:53.587,66CC AAAA,D5,8A,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:50:38.767,66CC AAAA,E4,8A,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:50:40.754,66CC AAAA,D7,87,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:58:45.812,66CC AAAA,CC,A7,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,08:58:47.796,66CC AAAA,E2,97,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:01:56.340,66CC AAAA,E2,97,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:01:57.330,334B 4B52,C4,DF,Unit2,20150912,11:34:00.014,RE08,5768,MACR,M,H
20150913,09:02:57.418,66CC AAAA,E0,86,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:02:59.403,66CC AAAA,DE,8D,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:03:01.388,66CC AAAA,D4,88,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:03:21.329,66CC AAAA,E5,8C,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:16:17.091,66CC AAAA,CC,AF,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
20150913,09:16:23.526,4B52 4B2D,C6,D9,Unit2,20150912,11:34:00.014,RE08,5680,LOLF,M,H
20150913,09:27:29.694,66CC AAAA,D0,98,Unit2,20150912,11:34:00.014,RE08,5174,GATE,M,B
