Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
21-Aug-2015,09:34:09.548,3FEF FD9F,55,6E,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:17.319,D5D9 9723,A2,3F,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:23.273,66CC AAAA,CD,96,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:25.260,66CC AAAA,CB,A6,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:27.244,66CC AAAA,D2,89,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:57.162,66CC AAAA,D0,8E,21-Aug-2015,09:34:09.015
21-Aug-2015,09:34:59.990,33C0 0000,C9,BB,21-Aug-2015,09:34:09.015
21-Aug-2015,09:35:19.981,557F C000,CA,CF,21-Aug-2015,09:34:09.015
21-Aug-2015,09:35:29.115,557E E000,CA,D9,21-Aug-2015,09:34:09.015
21-Aug-2015,09:35:34.162,66CC AA80,CC,A2,21-Aug-2015,09:34:09.015
21-Aug-2015,09:35:42.248,5564 FF80,CB,D6,21-Aug-2015,09:34:09.015
21-Aug-2015,09:35:47.660,3378 0000,C7,B6,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:07.632,557F FC00,CA,D2,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:13.781,5566 4B7F,CC,D7,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:15.811,334B 4B52,CC,AD,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:22.772,5566 4B7F,CA,D4,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:29.853,5566 4B5F,CB,C3,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:36.389,5566 4B52,CD,BF,21-Aug-2015,09:34:09.015
21-Aug-2015,09:36:42.801,5566 4B53,C9,C1,21-Aug-2015,09:34:09.015
21-Aug-2015,09:37:18.163,5566 4B5F,CB,D1,21-Aug-2015,09:34:09.015
21-Aug-2015,09:37:19.154,334B 4B52,C7,C4,21-Aug-2015,09:34:09.015
21-Aug-2015,09:37:20.147,334B 4B52,C7,B4,21-Aug-2015,09:34:09.015
21-Aug-2015,09:37:21.137,334B 4B52,C5,C5,21-Aug-2015,09:34:09.015
21-Aug-2015,09:37:22.126,334B 4B52,CE,97,21-Aug-2015,09:34:09.015
