Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
21-Aug-2015,09:20:03.007,BE57 7EFF,1F,C5,21-Aug-2015,09:20:02.515
21-Aug-2015,09:33:30.027,7DBB 40FA,8A,58,21-Aug-2015,09:20:02.515
21-Aug-2015,09:33:54.169,8400 2A00,C4,F9,21-Aug-2015,09:20:02.515
21-Aug-2015,09:48:35.597,66CC AEAA,D0,DE,21-Aug-2015,09:20:02.515
21-Aug-2015,10:03:12.672,0126 1280,C2,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,10:03:14.654,66CC ABAA,CF,E9,21-Aug-2015,09:20:02.515
21-Aug-2015,10:16:52.093,6644 0208,D0,ED,21-Aug-2015,09:20:02.515
21-Aug-2015,10:53:00.872,73CC BAAE,CE,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,11:15:17.858,EECC AAA8,D2,D0,21-Aug-2015,09:20:02.515
21-Aug-2015,12:47:58.216,1028 1C18,C5,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,12:57:11.358,1002 0320,C3,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,13:04:19.968,1020 1010,C3,F7,21-Aug-2015,09:20:02.515
21-Aug-2015,13:05:18.062,66CC AAA8,CC,E5,21-Aug-2015,09:20:02.515
21-Aug-2015,13:32:39.205,0010 0040,C6,FE,21-Aug-2015,09:20:02.515
21-Aug-2015,13:39:44.184,66CC AAAA,CD,EF,21-Aug-2015,09:20:02.515
21-Aug-2015,14:13:06.924,76CC AAAA,C8,E3,21-Aug-2015,09:20:02.515
21-Aug-2015,14:15:23.371,0080 4000,C3,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,14:21:00.711,6ECC AAAA,D4,CD,21-Aug-2015,09:20:02.515
21-Aug-2015,14:27:14.581,20E5 8A0A,CB,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,14:38:27.289,66CC AEAB,CA,E3,21-Aug-2015,09:20:02.515
21-Aug-2015,14:39:22.843,66CC AAAA,D4,AE,21-Aug-2015,09:20:02.515
21-Aug-2015,15:49:30.089,6E02 0200,DE,E3,21-Aug-2015,09:20:02.515
21-Aug-2015,16:39:06.239,0A98 0452,C3,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,16:45:41.613,0A20 8004,C4,FC,21-Aug-2015,09:20:02.515
21-Aug-2015,17:09:26.133,0A00 4000,C2,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,17:30:48.936,1240 0088,C5,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,17:48:26.258,0080 4280,C4,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,17:51:24.617,0400 2040,C3,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,18:00:42.577,0008 3021,C5,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,18:04:12.957,0041 0008,C4,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,18:21:04.604,0008 2061,C4,F4,21-Aug-2015,09:20:02.515
21-Aug-2015,18:41:47.051,0001 0381,C3,FF,21-Aug-2015,09:20:02.515
21-Aug-2015,18:58:13.191,0001 0020,C3,EE,21-Aug-2015,09:20:02.515
21-Aug-2015,19:07:40.469,4001 4008,CA,FF,21-Aug-2015,09:20:02.515
