Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Feb-2016,00:05:00.109,2108 CA80, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:06:07.545,5061 8800, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:08:31.630,0474 0453, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:08:37.165,1480 2529, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:16:30.803,0140 0808, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:16:49.177,0810 1171, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:23:39.657,104C 800D, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:26:24.100,18D0 8088, C,AF,19-Feb-2016,21:44:28.515
20-Feb-2016,00:30:08.561,0801 4842, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:32:44.559,4105 2001, C,2F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:35:08.494,B030 0280, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:40:29.118,2101 0804, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:40:33.480,8206 0AE0, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:40:57.896,0008 8040, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:43:39.818,0141 0000, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:48:41.954,0400 2018, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:49:59.759,8600 0102, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:50:22.917,0CB8 020B, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:50:33.253,9C03 0060, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:51:03.300,0001 0088, C,1F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:52:06.736,B081 C401, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:52:22.240,0242 4012, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:52:56.887,2140 2800, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:53:55.356,0600 0450, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:56:11.583,1000 7402, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,00:56:33.386,0611 0040, C,AF,19-Feb-2016,21:44:28.515
20-Feb-2016,00:59:34.218,2206 20D0, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:00:36.411,0280 2225, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:01:08.079,5111 8502, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:02:06.427,1011 C030, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:02:39.950,8148 8040, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:03:10.661,0000 0521, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:03:22.122,0108 A085, C,9F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:03:40.047,8000 5000, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:04:32.982,1338 2898, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:05:03.621,0100 202A, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:05:45.621,08A9 0111, C,9F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:07:44.170,010C 2004, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:09:06.621,085A 0508, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:09:20.323,0008 00C3, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:10:59.163,0188 9808, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:14:26.032,2090 1000, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:17:46.066,0002 0440, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:18:07.030,0100 030E, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:18:45.605,0880 2000, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:29:45.819,0436 0080, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:30:46.852,0033 0168, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:33:42.845,8010 1203, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:36:37.593,2144 4000, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:38:02.269,2118 5AD1, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:39:25.067,0560 16C0, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:47:47.149,8004 14C4, C,9F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:48:43.513,018C 00D8, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:49:35.351,000E 2100, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:50:25.273,0161 6A23, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:50:49.120,0000 4468, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:52:03.364,0081 1002, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:54:17.274,08C2 216A, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,01:56:00.014,0003 2081, C,AF,19-Feb-2016,21:44:28.515
20-Feb-2016,02:01:37.072,0002 0006, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:03:02.835,5210 3CA0, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:03:11.357,D848 4448, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:04:41.536,0400 0231, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:06:02.508,0E89 0008, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:08:22.320,9D0C 0202, C,3F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:09:48.024,0009 1803, C,2F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:10:09.039,2240 9120, C,9F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:11:47.105,9008 2201, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:13:55.475,0620 9186, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:14:11.748,0011 2001, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:16:01.521,80A0 2948, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:16:06.788,0004 00D4, C,BF,19-Feb-2016,21:44:28.515
20-Feb-2016,02:17:37.822,2000 1083, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:19:13.284,1609 2000, C,8F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:19:27.490,0818 081A, C,5F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:22:43.720,0100 A022, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:23:11.771,0008 4480, C,4F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:23:38.201,0824 0905, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:27:26.549,2C28 84C8, C,6F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:27:42.332,0004 0030, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:28:07.339,001C 400E, C,7F,19-Feb-2016,21:44:28.515
20-Feb-2016,02:31:25.091,1028 092A, C,4F,19-Feb-2016,21:44:28.515
