Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
29-Sep-2015,12:53:42.292,3B6F F99D,55,6A,29-Sep-2015,12:53:41.612
29-Sep-2015,12:53:45.500,D5DB 9723,A3,7F,29-Sep-2015,12:53:41.612
29-Sep-2015,12:53:50.420,66AD B4C4,C4,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:10.083,66AD 944C,C4,E8,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:15.981,46AD B4CC,C3,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:17.948,66AD B4C8,C3,E9,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:20.901,62A5 B484,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:25.824,44AD 948C,C2,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:43.549,062D B484,C3,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:48.487,46AD A448,C1,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:50.462,66AD A040,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:53.423,268D B48C,C2,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,12:54:54.410,262D B0CC,C2,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:03.283,662C B4CC,C2,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:05.256,46AD B08C,C2,F1,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:13.156,6629 B444,C2,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:27.295,660C B4C8,C4,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:33.896,5566 4B5F,D2,91,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:36.859,66AD B4CC,C4,E0,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:39.822,66AD B4CC,C5,E6,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:40.809,66AD B4CC,C3,E2,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:41.797,66AD B4CC,C4,E5,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:42.784,66AC A4CC,C4,E6,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:43.771,60AD B4CC,C2,E9,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:46.734,602D B48C,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:49.241,46A9 34C0,C3,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:51.673,334B 2D3F,E3,96,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:54.450,46AD 34C8,C3,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:55.436,334B 4B52,EA,8E,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:56.607,334B 4B52,EB,88,29-Sep-2015,12:53:41.612
29-Sep-2015,12:55:59.563,66AD B4CC,C4,DA,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:00.548,66AD B4C4,C5,E1,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:01.534,66AD B4CC,C4,E1,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:03.504,66AD B4CC,C5,D5,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:04.490,66AD B4CC,C3,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:25.215,66AC B4CC,C5,DC,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:39.007,668D 348C,C2,F1,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:45.917,06A1 A484,C3,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,12:56:54.804,66AC B4CC,C2,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,12:57:05.634,26AC 94C8,C4,F0,29-Sep-2015,12:53:41.612
29-Sep-2015,12:57:11.531,442D A48C,C3,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,12:57:26.272,622D 1444,C3,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,12:58:02.686,622D B4C4,C4,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,12:58:05.649,22AC A088,C2,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,12:58:09.597,660C 90CC,C3,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,12:58:36.136,66AD B440,C1,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,12:58:55.780,042D 348C,C2,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,12:59:08.568,20A9 94C8,C1,FE,29-Sep-2015,12:53:41.612
29-Sep-2015,12:59:32.246,4480 B4C0,C1,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:00:22.491,26AC 84CC,C5,EE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:00:40.211,6609 8404,C2,F5,29-Sep-2015,12:53:41.612
29-Sep-2015,13:00:48.085,6628 B4C8,C2,FB,29-Sep-2015,12:53:41.612
29-Sep-2015,13:00:56.941,66AD B0C0,C2,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:00:57.924,048C 900C,C0,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:01:17.595,66AD 30C8,C1,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,13:01:41.436,2424 B4C8,C1,FC,29-Sep-2015,12:53:41.612
29-Sep-2015,13:01:43.407,334B 4B52,D3,89,29-Sep-2015,12:53:41.612
29-Sep-2015,13:02:17.951,E000 0000,D0,87,29-Sep-2015,12:53:41.612
29-Sep-2015,13:02:18.934,462D 24C8,C2,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,13:02:21.882,24AD B4C8,C3,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:01.174,66AD A0C8,C5,FE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:09.469,22AD 8084,C1,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:10.455,334B 4B52,D6,84,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:11.972,334B 4B52,E9,8E,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:30.631,2489 84C4,C3,FD,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:36.526,26AD B044,C4,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,13:03:52.255,66AD 148C,C2,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,13:04:09.946,462D B0C8,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:04:35.491,42A1 008C,C1,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:04:42.366,06AD B088,C2,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:04:51.203,06A4 304C,C1,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:05:40.320,66AC B48C,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:06:16.382,42A9 3040,C3,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:06:37.308,6021 A408,C3,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,13:07:53.639,4088 304C,C0,FA,29-Sep-2015,12:53:41.612
29-Sep-2015,13:09:03.074,4205 3480,C2,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:09:45.013,6601 348C,C3,F5,29-Sep-2015,12:53:41.612
29-Sep-2015,13:10:05.270,0009 244C,C3,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:10:43.370,66A9 B044,C4,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:11:44.076,208D 94C8,C3,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:12:00.762,26A8 A40C,C1,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:12:10.233,60AD A080,C2,F5,29-Sep-2015,12:53:41.612
29-Sep-2015,13:12:21.071,468C B488,C3,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:12:52.771,668D 2084,C3,EE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:13:37.799,46A0 3044,C2,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:13:40.743,64AD A0CC,C4,F1,29-Sep-2015,12:53:41.612
29-Sep-2015,13:13:55.074,648C A084,C1,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:14:43.673,46AD 10C0,C3,E9,29-Sep-2015,12:53:41.612
29-Sep-2015,13:17:10.690,040C 108C,C1,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:17:34.128,660D A088,C5,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:17:45.223,6089 B048,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:18:27.731,4429 A048,C3,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,13:19:13.435,620D A480,C0,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:19:30.184,0029 0048,C0,FE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:20:56.911,00A9 34CC,C0,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:02.717,334B 2D34,D3,8E,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:20.330,068D 30CC,C3,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:21.313,334B 2D66,DA,93,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:46.788,334B 2FFF,DB,8B,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:47.774,334B 2D66,D2,8A,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:48.759,334B 2D66,D4,89,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:49.744,334B 2D66,D6,8E,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:50.727,334B 2D66,CE,91,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:53.924,334B 3FFF,D5,97,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:54.913,334B 2D66,D1,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:55.902,334B 2D66,D5,85,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:56.891,334B 2D66,D5,8C,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:57.880,334B 2D66,D2,8D,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:58.868,334B 2D66,D5,92,29-Sep-2015,12:53:41.612
29-Sep-2015,13:21:59.854,334B 2D66,D3,91,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:00.838,334B 2D66,D2,90,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:05.603,334B 2D66,D3,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:06.592,334B 2D66,D2,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:07.580,334B 2D66,CF,8F,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:08.569,334B 2D66,D2,89,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:09.558,334B 2D66,D2,8F,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:10.545,334B 2D66,D3,86,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:11.531,334B 2D66,D3,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:12.516,334B 2D66,D2,8B,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:13.504,334B 2D66,D2,92,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:14.491,334B 2D66,D0,90,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:15.479,334B 2D66,D3,86,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:16.468,334B 2D66,D2,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:17.456,334B 2D66,D3,87,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:18.444,334B 2D66,D2,8A,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:19.433,334B 2D66,D0,8B,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:20.422,334B 2D66,D1,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:21.411,334B 2D66,D3,88,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:22.401,334B 2D66,D2,87,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:23.390,334B 2D66,D2,90,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:24.378,334B 2D66,D3,91,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:25.401,334B 2D66,D4,85,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:26.352,334B 2D66,D3,85,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:27.337,334B 2D66,D1,8D,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:28.321,334B 2D66,D1,8A,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:29.306,334B 2D66,D3,86,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:30.291,334B 2D66,D6,87,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:31.277,334B 2D66,D3,89,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:32.263,334B 2D66,D5,86,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:33.248,334B 2D66,D2,85,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:34.231,334B 2D66,D5,90,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:35.212,334B 2D66,D7,91,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:41.862,334F FFFE,D3,9A,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:42.848,334B 2D66,D3,8A,29-Sep-2015,12:53:41.612
29-Sep-2015,13:22:43.832,334B 2D66,D3,89,29-Sep-2015,12:53:41.612
29-Sep-2015,13:24:33.359,334B 2D66,D3,8C,29-Sep-2015,12:53:41.612
29-Sep-2015,13:25:48.110,642D B40C,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:26:09.988,660D 8488,C2,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:30:33.394,6285 04C8,C3,FC,29-Sep-2015,12:53:41.612
29-Sep-2015,13:31:46.336,660D 34C8,C2,FE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:31:47.320,334B 2D66,D6,90,29-Sep-2015,12:53:41.612
29-Sep-2015,13:32:30.454,334B 2D66,D7,8B,29-Sep-2015,12:53:41.612
29-Sep-2015,13:32:31.438,334B 2D66,D7,84,29-Sep-2015,12:53:41.612
29-Sep-2015,13:32:55.632,334B 2FFF,D8,92,29-Sep-2015,12:53:41.612
29-Sep-2015,13:33:34.658,4428 84CC,C2,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:35:03.490,4558 8580,C2,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:35:52.561,1D30 1000,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:36:34.106,6608 B4CC,C4,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:38:10.743,E000 0000,E6,84,29-Sep-2015,12:53:41.612
29-Sep-2015,13:38:11.743,334B 2A55,E1,B2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:38:12.741,334B 2A55,E6,AF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:38:57.864,334B 2FFF,E3,9D,29-Sep-2015,12:53:41.612
29-Sep-2015,13:40:42.015,6625 30C0,C3,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:40:55.559,260D 34C4,C5,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:41:32.823,62A9 9084,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:46:12.359,6608 A0C4,C2,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,13:47:00.556,66A5 B4CC,C3,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:47:37.902,422C 94CC,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:48:13.716,648D B4C8,C2,F3,29-Sep-2015,12:53:41.612
29-Sep-2015,13:48:47.741,66AD 9440,C1,ED,29-Sep-2015,12:53:41.612
29-Sep-2015,13:48:59.452,66AD B484,C1,EE,29-Sep-2015,12:53:41.612
29-Sep-2015,13:51:25.904,66AD 24C8,C2,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:53:54.386,662D 10CC,C5,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,13:54:24.201,602D 3DD6,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:54:31.971,668D A5E7,C4,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:54:32.953,24AC 3448,C2,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,13:55:31.531,6485 200C,C3,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,13:56:20.368,62A9 1404,C1,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,13:57:44.866,462C 03B7,C4,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:58:06.348,46AD A0C4,C3,F1,29-Sep-2015,12:53:41.612
29-Sep-2015,13:59:26.410,44AD F8BA,C4,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:59:35.532,6629 0120,C4,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,13:59:36.512,60AD B484,C3,EE,29-Sep-2015,12:53:41.612
29-Sep-2015,14:02:10.025,06A1 0EE1,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:05:27.943,66A9 9040,C3,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,14:07:39.721,0628 A048,C3,FC,29-Sep-2015,12:53:41.612
29-Sep-2015,14:07:48.839,662D B44C,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,14:07:57.645,668D 840C,C1,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,14:08:37.096,66AD B0C8,C3,EB,29-Sep-2015,12:53:41.612
29-Sep-2015,14:08:39.057,60A5 B444,C4,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,14:10:02.565,66B9 6840,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:10:32.586,66A9 3040,C2,F0,29-Sep-2015,12:53:41.612
29-Sep-2015,14:10:52.635,4424 A0C4,C2,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,14:11:48.238,6409 A9B0,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:12:05.513,66A4 A48C,C2,E6,29-Sep-2015,12:53:41.612
29-Sep-2015,14:13:31.442,66AD A40C,C1,F0,29-Sep-2015,12:53:41.612
29-Sep-2015,14:15:16.271,642D A088,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,14:15:46.925,66AC B404,C3,FC,29-Sep-2015,12:53:41.612
29-Sep-2015,14:15:55.651,6609 308C,C3,F4,29-Sep-2015,12:53:41.612
29-Sep-2015,14:16:45.468,46A8 3448,C5,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,14:17:02.361,620C 4CC7,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:17:12.006,6289 94C4,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,14:17:22.385,46AD B444,C4,F6,29-Sep-2015,12:53:41.612
29-Sep-2015,14:17:58.258,24A0 A4C8,C3,FC,29-Sep-2015,12:53:41.612
29-Sep-2015,14:19:31.839,4489 B4CC,C2,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:19:32.822,662D 34C8,C4,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,14:19:42.951,20AC B0CC,C2,F8,29-Sep-2015,12:53:41.612
29-Sep-2015,14:19:52.098,64AC 94CC,C3,EE,29-Sep-2015,12:53:41.612
29-Sep-2015,14:20:02.225,4621 34C8,C2,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,14:20:17.696,662D 00C9,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:20:47.955,62AD 14C8,C3,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,14:21:47.908,64A9 1609,C2,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:22:14.471,0209 94CC,C2,F9,29-Sep-2015,12:53:41.612
29-Sep-2015,14:22:32.381,44A9 9088,C3,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:22:33.364,42A5 A4C8,C2,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,14:24:03.893,462C B444,C2,F5,29-Sep-2015,12:53:41.612
29-Sep-2015,14:24:40.147,60A9 90C8,C4,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,14:24:58.680,662D B40C,C2,FB,29-Sep-2015,12:53:41.612
29-Sep-2015,14:25:35.560,26A4 1408,C2,F2,29-Sep-2015,12:53:41.612
29-Sep-2015,14:25:45.743,42AC 34C8,C2,EF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:26:49.573,2021 6AC0,C2,FF,29-Sep-2015,12:53:41.612
29-Sep-2015,14:27:18.660,66AC B4C8,C3,F5,29-Sep-2015,12:53:41.612
29-Sep-2015,14:27:36.209,64A9 340C,C1,F7,29-Sep-2015,12:53:41.612
29-Sep-2015,14:28:12.661,6405 34C4,C5,FB,29-Sep-2015,12:53:41.612
29-Sep-2015,14:28:13.644,0688 A08C,C3,EC,29-Sep-2015,12:53:41.612
29-Sep-2015,14:28:42.483,66A8 B44C,C3,F7,29-Sep-2015,12:53:41.612
