
$SESSION,1,V,2015-09-23T15:28:45.017,ASL/16/3937*23
2015-09-23T15:28:45.672,þ€E3B2 6BDE AE1B
2015-09-23T16:21:46.995,þÀ28FA 24FF 6CDF
2015-09-23T16:21:48.007,þ€5566 552D D190
2015-09-23T16:21:49.017,þÀ5566 552D D1A2
2015-09-23T16:21:54.568,þ€5566 552F CFAA
2015-09-23T16:21:55.580,þÀ5566 552D D093
2015-09-23T16:21:56.591,þ€5566 552D D08C
2015-09-23T16:21:57.601,þÀ5566 552D D09F
2015-09-23T16:21:58.609,þ€5566 552D CFAA
2015-09-23T16:22:00.434,þÀ5FFF FE00 CDBD
2015-09-23T16:22:01.449,þ€5566 552D CBC9
2015-09-23T16:22:03.474,þÀ5566 552D CBCA
2015-09-23T16:22:04.483,þ€5566 552D CD96
2015-09-23T16:22:05.490,þÀ5566 55C0 CCB0
2015-09-23T16:22:06.500,þ€5566 552D CEA0
2015-09-23T16:22:08.520,þÀ5566 552D CE9C
2015-09-23T16:22:24.450,þ€5166 7F9F C5F9
2015-09-23T16:22:26.472,þÀ5566 552D CEB6
2015-09-24T05:52:02.139,þ€5566 552D CDB1
2015-09-24T05:52:03.126,þÀ334B 4B52 C6DB
2015-09-24T05:52:04.109,þ€334B 4B52 C9BC
2015-09-24T05:53:09.987,þÀ3FF7 F000 CADE
2015-09-24T05:53:10.972,þ€334B 4B52 CFA7
2015-09-24T06:07:46.072,þÀ334B FFFF CFBE
2015-09-24T06:08:02.259,þ€334B 4B52 C7CD
2015-09-24T06:08:03.245,þÀ334B 4B52 CE9F
2015-09-24T06:11:10.811,þ€334B 4B00 CDAF
2015-09-24T06:32:04.182,þÀ3349 4B52 C4E4
2015-09-24T06:32:37.518,þ€334B 4A43 C6EB
2015-09-24T06:35:20.721,þÀ334B 4B52 CCD4
2015-09-24T06:46:19.247,þ€334B 4B52 CAC4
2015-09-24T06:46:20.237,þÀ334B 4B52 D498
2015-09-24T06:46:21.224,þ€334B 4B52 D58F
2015-09-24T06:53:06.580,þÀ334B 4B52 D48B
2015-09-24T06:53:07.566,þ€334B 4B52 D397
2015-09-24T06:53:58.103,þÀ334B 4BFF D09A
2015-09-24T06:53:59.116,þ€5566 552D DB96
2015-09-24T06:56:46.779,þÀ5566 552D D19F
2015-09-24T06:56:47.788,þ€5566 552D DA8C
2015-09-24T06:58:16.874,þÀ5566 5FFF D693
2015-09-24T06:58:17.884,þ€5566 552D CF9E
2015-09-24T07:00:26.863,þÀ5566 57FF D790
2015-09-24T07:00:27.873,þ€5566 552D D98E
2015-09-24T07:09:13.689,þÀ5566 552D D88F
2015-09-24T07:10:50.979,þ€3343 4B12 D2C6
2015-09-24T07:10:51.967,þÀ334B 4B52 CEC0
2015-09-24T07:10:52.952,þ€334B 4B52 CAAF
2015-09-24T07:13:27.007,þÀ334B 7FFF CEB5
2015-09-24T07:13:27.995,þ€334B 4B52 D19D
2015-09-24T07:13:28.979,þÀ334B 4B52 D199
2015-09-24T07:40:02.381,þ€334F FFF8 D1B0
2015-09-24T07:40:07.008,þÀ0546 552C C6F8
2015-09-24T07:40:08.021,þ€5566 552D D28B
2015-09-24T07:40:09.030,þÀ5566 552D D292
2015-09-24T07:41:14.900,þ€5567 FFFF D592
2015-09-24T07:41:15.949,þÀ5566 552D DA89
2015-09-24T07:41:16.927,þ€5566 552D D291
2015-09-24T07:41:17.936,þÀ5566 552D D391
2015-09-24T07:43:50.506,þ€5566 552F D490
2015-09-24T07:43:51.518,þÀ5566 552D D1A0
2015-09-24T07:43:52.526,þ€5566 552D D08E
2015-09-24T07:47:46.170,þÀ5FFF FC00 D19C
2015-09-24T07:47:49.129,þ€334B 4B52 D388
2015-09-24T07:47:50.114,þÀ2241 0912 C2FF
2015-09-24T08:06:41.643,þ€334B 4B52 C9D2
2015-09-24T08:08:20.329,þÀ334B 4B52 C7D7
2015-09-24T08:33:48.841,þ€234B 4B52 C5E6
2015-09-24T08:33:50.828,þÀ66CC CCB3 D09A
2015-09-24T09:03:22.704,þ€66CC CCB3 D399
2015-09-24T09:03:35.591,þÀ334B 4B52 C7D0
2015-09-24T09:03:38.550,þ€334B 4B52 C8C4
2015-09-24T09:10:06.274,þÀE000 0000 CDAA
2015-09-24T09:10:15.752,þ€334B 4B52 C5D3
2015-09-24T09:10:30.594,þÀ334B 4B52 C8C0
2015-09-24T09:15:15.278,þ€334B 4B52 CDAF
2015-09-24T09:24:22.700,þÀ5566 552D CCCB
2015-09-24T09:30:06.401,þ€0440 11B1 C2FF
2015-09-24T09:35:55.705,þÀ5566 552D D090
2015-09-24T09:36:41.575,þ€5566 552D D090
2015-09-24T09:38:11.662,þÀ457D DBE8 C4FF
2015-09-24T09:38:12.648,þ€334B 4B52 D196
2015-09-24T09:39:53.773,þÀ334B 4B52 D491
2015-09-24T09:50:51.436,þ€5566 552D CAC6
2015-09-24T09:51:51.661,þÀ5566 552D C6DF
