Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20150923,16:00:11.970,66CC AAAA,C8,C6,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150923,16:01:23.769,66CC AAAA,C3,D4,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150923,16:02:45.968,66CC AAAA,CB,B3,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150923,16:02:47.951,66CC AAAA,CA,BF,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150923,16:09:31.033,66CC AAAA,CC,AC,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150923,17:20:35.247,66CC AAAA,CC,A1,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150924,07:44:50.865,334B 4B52,C5,CD,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150924,07:56:48.511,334B 4B52,C6,D4,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150924,07:58:58.500,5566 552D,C8,BE,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,08:04:43.005,5566 552D,C8,C9,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,08:04:52.602,66CC AAAA,C7,C1,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150924,08:04:58.556,66CC AAAA,C8,C7,Unit3,20150923,15:18:34.019,BKOK,5174,GATE,M,B
20150924,08:39:47.556,5566 552D,CE,8C,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,08:39:48.565,5566 552D,CD,93,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,09:32:21.464,66CC CCB3,C9,B3,Unit3,20150923,15:18:34.019,BKOK,5420,1600,M,H
20150924,10:13:45.921,66CC CCB3,CE,96,Unit3,20150923,15:18:34.019,BKOK,5420,1600,M,H
20150924,11:10:42.657,5566 552D,C8,C7,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:42:38.646,5566 552D,CC,BA,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:46:08.123,5566 552D,CA,B5,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:48:23.776,5566 552D,C9,C4,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:50:40.234,5566 552D,CA,BD,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:56:02.659,5566 552D,C9,BF,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:57:20.539,5566 552D,C9,BC,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,13:57:41.587,5566 552D,CF,8F,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,14:00:50.010,5566 552D,CE,9A,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,14:02:19.751,5566 552D,D2,8C,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,14:02:20.761,5566 552D,CF,8F,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150924,16:10:12.440,5566 552D,D0,91,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,07:22:09.604,334B 4B52,C6,D3,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:10.590,334B 4B52,C6,D9,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:16.479,334B 4B52,C6,CC,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:20.446,334B 4B52,C6,D2,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:23.421,334B 4B52,C5,CB,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:24.413,334B 4B52,C5,CF,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:22:31.347,334B 4B52,C6,E2,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:42:25.173,334B 4B52,C6,DA,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,07:57:42.616,334B 4B52,C4,C8,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,08:40:39.249,334B 4B52,C3,DB,Unit3,20150923,15:18:34.019,BKOK,5768,MACR,M,H
20150925,09:06:59.410,5566 552D,C7,BF,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,09:07:51.725,5566 552D,C4,D6,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,09:07:54.758,5566 552D,C6,C0,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,09:07:55.769,5566 552D,C4,D6,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,09:07:56.779,5566 552D,C6,C5,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,09:07:57.934,5566 552D,C5,E5,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,10:37:28.076,5566 552D,C3,E5,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,10:53:52.791,5566 552D,C6,C1,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
20150925,10:58:55.614,5566 552D,CD,98,Unit3,20150923,15:18:34.019,BKOK,4549,MACR,M,B
