Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Sep-2015,06:46:54.160,66BF FFF0, F,29,18-Sep-2015,07:50:22.038
20-Sep-2015,06:51:27.200,334B 2D34, D,F8,18-Sep-2015,07:50:22.038
20-Sep-2015,06:51:56.306,3FFE 0000, E,58,18-Sep-2015,07:50:22.038
20-Sep-2015,06:52:38.971,334F FF00, E,9C,18-Sep-2015,07:50:22.038
20-Sep-2015,06:53:08.940,3FFF 8000, E,5A,18-Sep-2015,07:50:22.038
20-Sep-2015,06:53:28.712,3303 0C34, E,8A,18-Sep-2015,07:50:22.038
20-Sep-2015,06:53:48.960,334B 2D3F, E,98,18-Sep-2015,07:50:22.038
20-Sep-2015,06:59:02.268,334B FFE0, E,FA,18-Sep-2015,07:50:22.038
20-Sep-2015,06:59:23.167,66AF FFFE, F,3B,18-Sep-2015,07:50:22.038
20-Sep-2015,06:59:24.147,66AD B4CC, F,49,18-Sep-2015,07:50:22.038
20-Sep-2015,06:59:44.283,66FF FFC0, F,39,18-Sep-2015,07:50:22.038
20-Sep-2015,06:59:45.262,66AD B4CC, F,59,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:05.015,66BF FFF0, F,38,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:05.995,66AD B4CC, F,39,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:25.048,66BF FFF0, F,38,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:26.027,66AD B4CC, F,48,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:44.699,66AF FFF8, F,49,18-Sep-2015,07:50:22.038
20-Sep-2015,07:00:45.679,66AD B4CC, F,49,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:03.970,66AF FFFC, F,4A,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:04.950,66AD B4CC, F,48,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:22.986,66AF FFFC, F,4A,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:23.966,66AD B4CC, F,38,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:41.747,66AF FFFC, F,49,18-Sep-2015,07:50:22.038
20-Sep-2015,07:01:42.727,66AD B4CC, F,48,18-Sep-2015,07:50:22.038
20-Sep-2015,07:02:00.316,66AF FFF8, F,3A,18-Sep-2015,07:50:22.038
20-Sep-2015,07:02:01.295,66AD B4CC, F,48,18-Sep-2015,07:50:22.038
