Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
14-Sep-2015,10:00:06.544,3F6F FD9F,55,6E,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,11:21:34.497,D1D9 1323,A3,3F,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,11:30:09.565,334B 4B52,C9,CC,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,11:47:39.832,5566 4B4B,C5,DA,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,11:47:40.841,5566 552D,D8,8A,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:07:03.786,5566 5FFF,D5,99,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:07:04.771,334B 4B52,CB,A1,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:08:58.343,334B 4BFF,CE,A1,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:16:17.837,334B 4B12,C5,DF,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:16:18.787,334B 4B52,C8,CD,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:26:23.015,334B 4B52,CE,8F,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:47:30.030,334B 4B52,C3,F0,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:47:31.017,334B 4B52,C8,C2,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:48:18.290,334B 4B52,C7,C7,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:52:11.537,5566 552F,DD,8D,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:52:12.522,334B 4B52,C3,D8,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,12:54:52.638,2342 43FF,C7,FF,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,13:39:28.834,124B 4B52,C9,D9,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,13:43:20.413,1300 0B02,C3,E6,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,13:43:21.427,5566 552D,D0,92,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,13:43:22.438,5566 552D,CF,8D,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,13:43:23.447,5566 552D,CF,91,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:07:44.338,7FFF F800,CE,AE,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:08:54.997,334B 4B52,CA,B2,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:16:25.460,334B 4B52,C7,C5,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:20:59.451,5566 552D,CD,A0,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:21:00.452,334B 2134,CF,99,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:21:03.456,330B 2D34,D3,A3,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:21:05.463,334B 2404,C4,DC,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:22:46.544,334B 2D34,CB,AC,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:34:25.291,334B 2D34,CC,A5,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:34:26.287,334B 2D34,CF,8E,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:34:45.955,33FF FFF0,D1,94,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:34:47.958,334B 2D34,CA,BE,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:34:53.784,334B 2D34,C6,BE,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:37:53.764,334B 2D3F,D5,92,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:45:08.765,3348 2D34,D0,BE,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,14:45:09.751,334B 4B52,C8,C8,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,15:58:49.220,334B 4B52,C9,D3,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,15:58:50.229,5566 552D,C7,C8,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,16:00:02.885,553F FDE8,C6,F7,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,16:00:03.899,5566 552D,C7,D6,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,16:00:04.947,5566 552D,C7,C1,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,16:00:05.921,5566 552D,CA,C1,Unit2,14-Sep-2015,10:00:06.015
14-Sep-2015,16:04:33.403,5566 5FFF,C9,E7,Unit2,14-Sep-2015,10:00:06.015
