Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Sep-2014,07:16:55.365,4000 0000, E,D8,18-Sep-2014,10:07:19.015
20-Sep-2014,07:16:57.364,5252 5266, F,18,18-Sep-2014,10:07:19.015
20-Sep-2014,07:17:01.357,5252 5266, E,59,18-Sep-2014,10:07:19.015
20-Sep-2014,07:29:40.648,5250 0000, F,A8,18-Sep-2014,10:07:19.015
20-Sep-2014,07:36:58.067,5252 5266, 0,18,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:06.940,5252 0000, E,A8,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:08.938,5252 5266, D,68,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:10.935,5252 5266, F,98,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:12.933,5252 5266, E,58,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:14.932,5252 5266, D,89,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:16.930,5252 5266, E,28,18-Sep-2014,10:07:19.015
20-Sep-2014,07:39:18.926,5252 5266, 0,38,18-Sep-2014,10:07:19.015
20-Sep-2014,07:43:30.244,5240 0000, F,F8,18-Sep-2014,10:07:19.015
20-Sep-2014,07:43:32.240,5252 5266, F,88,18-Sep-2014,10:07:19.015
20-Sep-2014,08:02:55.731,0000 0000, F,C8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:15.430,5550 0000, D,B8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:17.427,5252 5266, F,58,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:19.425,5252 5266, F,48,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:21.423,5252 5266, F,49,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:23.419,5252 5266, F,49,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:25.416,5252 5266, F,48,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:27.413,5252 5266, F,48,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:29.410,5252 5266, F,58,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:31.407,5252 5266, F,48,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:33.404,5252 5266, F,38,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:35.402,5252 5266, F,98,18-Sep-2014,10:07:19.015
20-Sep-2014,08:06:37.398,5252 5266, F,A9,18-Sep-2014,10:07:19.015
20-Sep-2014,08:10:09.202,5252 5260, F,A8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:10:11.190,66CC 99AA, E,48,18-Sep-2014,10:07:19.015
20-Sep-2014,08:11:33.757,66CC 99AA, F,A8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:11:44.950,5252 5266, 0,38,18-Sep-2014,10:07:19.015
20-Sep-2014,08:12:51.817,66CC 99AA, E,C9,18-Sep-2014,10:07:19.015
20-Sep-2014,08:12:53.816,5252 5266, E,49,18-Sep-2014,10:07:19.015
20-Sep-2014,08:12:55.814,5252 5266, E,B9,18-Sep-2014,10:07:19.015
20-Sep-2014,08:12:57.813,5252 5266, E,28,18-Sep-2014,10:07:19.015
20-Sep-2014,08:12:59.811,5252 5266, D,E8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:01.809,5252 5266, D,08,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:03.807,5252 5266, C,BA,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:05.806,5252 5266, E,68,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:05.914,5252 5266, D,08,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:07.804,66CC 99AA, D,78,18-Sep-2014,10:07:19.015
20-Sep-2014,08:13:11.801,5252 5266, F,08,18-Sep-2014,10:07:19.015
20-Sep-2014,08:14:32.145,5252 5266, E,79,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:16.806,5252 5266, F,58,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:18.805,5252 5266, E,E8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:20.803,5252 5266, E,F8,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:22.802,5252 5266, F,08,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:24.800,5252 5266, F,28,18-Sep-2014,10:07:19.015
20-Sep-2014,08:15:26.797,5252 5266, E,A9,18-Sep-2014,10:07:19.015
20-Sep-2014,08:16:20.721,5252 5240, F,B9,18-Sep-2014,10:07:19.015
