Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
29-Sep-2015,13:02:00.829,BE57 7EFF,1F,C5,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,13:33:15.624,7DBB 40FA,8A,58,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,13:58:19.056,C001 3240,C3,F9,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,14:11:46.624,0000 0000,C3,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,14:23:01.009,8400 0082,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,14:36:27.266,4201 0040,C7,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,15:17:19.733,1102 1029,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,15:46:09.811,2421 0000,C3,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,15:53:52.346,93C0 0402,C1,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,16:05:53.231,0000 2000,C3,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,18:24:10.326,0200 1564,C6,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,18:47:58.254,0400 0420,C3,FD,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,18:53:44.652,0040 3100,C5,FD,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,19:13:06.769,0102 4A08,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,19:13:34.797,E000 2000,C4,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,19:30:34.209,8880 1864,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,19:53:26.424,0000 8C20,C7,FC,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:07:50.296,2083 110C,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:10:33.246,0044 0840,C6,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:19:28.044,1926 00E0,C6,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:19:36.003,0980 9100,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:28:49.885,2990 040B,C6,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:33:14.067,0004 3040,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:47:52.708,0185 081C,C3,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:51:18.535,0D01 0480,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,20:57:21.936,1180 6809,C3,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,21:29:32.351,1028 0800,C6,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,21:42:04.735,0001 212D,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,21:44:09.272,A440 0020,C4,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,22:01:32.451,0180 0930,C4,FE,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,22:11:33.708,0054 0000,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,22:20:40.910,2501 2200,C8,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,22:38:13.303,08A0 00D0,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,22:46:16.813,1404 0200,C2,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,23:00:21.580,6280 0018,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,23:04:28.498,A422 0240,C5,FF,Unit1,29-Sep-2015,13:02:00.149
29-Sep-2015,23:06:41.850,571C 3101,C4,FF,Unit1,29-Sep-2015,13:02:00.149
