Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Apr-2015,06:19:19.859,5555 2A55, C,4D,19-Apr-2015,13:34:40.268
20-Apr-2015,06:37:57.878,66CC ADB4, E,89,19-Apr-2015,13:34:40.268
20-Apr-2015,06:37:59.878,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:01.878,66CC ADB4, E,78,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:03.878,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:05.880,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:07.881,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:09.883,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:38:11.884,66CC ADB4, E,99,19-Apr-2015,13:34:40.268
20-Apr-2015,06:44:35.149,66CC ADB4, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,06:44:37.105,5555 2A55, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,06:45:41.952,5555 2A55, C,E9,19-Apr-2015,13:34:40.268
20-Apr-2015,06:45:45.872,5555 2A55, C,CA,19-Apr-2015,13:34:40.268
20-Apr-2015,06:45:47.830,5555 2A55, C,D9,19-Apr-2015,13:34:40.268
20-Apr-2015,06:46:36.975,5555 2A40, C,E9,19-Apr-2015,13:34:40.268
20-Apr-2015,06:46:38.933,5555 2A55, C,8D,19-Apr-2015,13:34:40.268
20-Apr-2015,06:46:40.890,5555 2A55, D,49,19-Apr-2015,13:34:40.268
20-Apr-2015,07:07:34.134,5000 0000, D,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:07:36.120,66CC AAAA, D,9A,19-Apr-2015,13:34:40.268
20-Apr-2015,07:07:38.104,66CC AAAA, F,48,19-Apr-2015,13:34:40.268
20-Apr-2015,07:08:45.394,66CC AAAA, 0,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:08:47.353,5554 0A15, C,3E,19-Apr-2015,13:34:40.268
20-Apr-2015,07:18:19.495,5500 0000, C,7A,19-Apr-2015,13:34:40.268
20-Apr-2015,07:18:21.481,66CC AAAA, E,C8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:18:23.463,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:23:27.612,66CC AA80, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,07:23:29.575,5555 2A55, E,D9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:23:31.537,5555 2A55, E,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:23:33.497,5555 2A55, D,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:24:48.904,5555 2A50, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,07:24:50.890,66CC AAAA, F,78,19-Apr-2015,13:34:40.268
20-Apr-2015,07:24:52.873,66CC AAAA, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:26:36.812,0000 0000, F,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:26:40.735,5555 2A55, C,4D,19-Apr-2015,13:34:40.268
20-Apr-2015,07:26:42.695,5555 2A55, D,38,19-Apr-2015,13:34:40.268
20-Apr-2015,07:26:46.138,5555 2A55, C,8C,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:06.213,668A 19A0, C,2E,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:08.196,66CC AAAA, F,68,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:18.200,66C8 0000, F,C8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:20.184,66CC AAAA, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:22.166,66CC AAAA, F,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:24.056,66CC AAAA, F,D9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:27:27.948,66A2 99A4, C,6F,19-Apr-2015,13:34:40.268
20-Apr-2015,07:28:06.495,62AA 98B4, C,7E,19-Apr-2015,13:34:40.268
20-Apr-2015,07:28:51.784,66AA 99B4, C,2E,19-Apr-2015,13:34:40.268
20-Apr-2015,07:29:15.046,66AA 99B4, D,38,19-Apr-2015,13:34:40.268
20-Apr-2015,07:29:52.969,66AA 99B4, C,4E,19-Apr-2015,13:34:40.268
20-Apr-2015,07:32:39.334,66AA 99B4, C,EA,19-Apr-2015,13:34:40.268
20-Apr-2015,07:34:28.952,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:35:23.752,5555 2A55, C,9B,19-Apr-2015,13:34:40.268
20-Apr-2015,07:38:08.851,66CC AAAA, D,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:38:43.233,66CC AAA0, 0,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:38:45.217,66CC AAAA, F,49,19-Apr-2015,13:34:40.268
20-Apr-2015,07:38:47.238,66CC AAAA, F,88,19-Apr-2015,13:34:40.268
20-Apr-2015,07:38:49.185,66CC AAAA, 0,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:39:19.268,66CC AAA0, 0,98,19-Apr-2015,13:34:40.268
20-Apr-2015,07:39:21.229,5555 2A55, E,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:39:25.149,5555 2A55, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,07:39:27.106,5555 2A55, F,28,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:24.890,0000 0000, F,48,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:26.876,66CC AAAA, 0,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:28.862,66CC AAAA, 0,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:30.845,66CC AAAA, 0,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:32.831,66CC AAAA, 0,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:34.816,66CC AAAA, 0,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:36.801,66CC AAAA, 0,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:38.784,66CC AAAA, 1,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:40.767,66CC AAAA, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:42.044,66CC 0000, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:44.005,5555 2A55, D,89,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:47.182,5555 2A55, E,79,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:49.166,66CC AAAA, 1,38,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:51.151,66CC AAAA, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:53.136,66CC AAAA, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:55.121,66CC AAAA, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:57.108,66CC AAAA, 0,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:40:59.094,66CC AAAA, 0,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:01.081,66CC AAAA, 0,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:03.066,66CC AAAA, 1,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:05.051,66CC AAAA, 0,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:07.036,66CC AAAA, 0,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:28.471,66CC AAAA, 0,C8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:41:30.429,5555 2A55, D,78,19-Apr-2015,13:34:40.268
20-Apr-2015,07:43:52.505,0000 0000, E,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:43:54.488,66CC AAAA, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:43:56.474,66CC AAAA, 1,38,19-Apr-2015,13:34:40.268
20-Apr-2015,07:43:58.456,66CC AAAA, 1,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:44:45.282,66CC 0000, 1,18,19-Apr-2015,13:34:40.268
20-Apr-2015,07:44:47.270,66CC AAAA, 0,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:44:49.254,66CC AAAA, 1,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:45:45.331,66CC AAA8, 0,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:48:34.354,66CC AAAA, E,69,19-Apr-2015,13:34:40.268
20-Apr-2015,07:48:36.340,66CC AAAA, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:48:38.322,66CC AAAA, 0,78,19-Apr-2015,13:34:40.268
20-Apr-2015,07:48:38.833,0000 0000, 0,88,19-Apr-2015,13:34:40.268
20-Apr-2015,07:49:13.214,5555 2A55, C,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:25.446,66C0 0000, E,58,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:27.408,5555 2A55, D,C9,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:33.292,5555 2A55, C,BA,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:35.254,5555 2A55, E,08,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:38.728,5555 2A55, C,8C,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:40.711,66CC AAAA, E,98,19-Apr-2015,13:34:40.268
20-Apr-2015,07:51:42.693,66CC AAAA, F,28,19-Apr-2015,13:34:40.268
20-Apr-2015,07:54:00.789,0000 0000, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,07:54:02.776,66CC AAAA, F,38,19-Apr-2015,13:34:40.268
20-Apr-2015,07:54:04.763,66CC AAAA, 0,39,19-Apr-2015,13:34:40.268
20-Apr-2015,07:54:06.746,66CC AAAA, F,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:07:49.753,66CC 0000, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:08:24.457,66CC ADB4, E,79,19-Apr-2015,13:34:40.268
20-Apr-2015,08:11:15.228,66CC ADB4, C,8B,19-Apr-2015,13:34:40.268
20-Apr-2015,08:13:36.762,66CC AAAA, 0,68,19-Apr-2015,13:34:40.268
20-Apr-2015,08:13:38.748,66CC AAAA, F,58,19-Apr-2015,13:34:40.268
20-Apr-2015,08:13:40.730,66CC AAAA, F,58,19-Apr-2015,13:34:40.268
20-Apr-2015,08:13:51.809,6000 0000, F,58,19-Apr-2015,13:34:40.268
20-Apr-2015,08:13:53.793,66CC AAAA, F,58,19-Apr-2015,13:34:40.268
20-Apr-2015,08:14:44.385,66CC AAAA, 0,68,19-Apr-2015,13:34:40.268
20-Apr-2015,08:14:47.598,6400 0000, 0,68,19-Apr-2015,13:34:40.268
20-Apr-2015,08:14:49.580,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:45.364,66C0 0000, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:51.247,5555 2A55, C,DA,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:51.378,5555 2A55, C,E9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:53.207,66CC AAAA, E,99,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:53.360,5555 2A55, E,89,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:55.169,6600 0000, E,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:22:57.131,5555 2A55, D,38,19-Apr-2015,13:34:40.268
20-Apr-2015,08:23:01.054,5555 2A55, C,AB,19-Apr-2015,13:34:40.268
20-Apr-2015,08:23:03.012,5555 2A55, C,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:23:04.969,5555 2A55, C,D9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:23:06.927,5555 2A55, C,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:23:58.458,5555 2A50, D,09,19-Apr-2015,13:34:40.268
20-Apr-2015,08:30:17.978,66CC ADB4, E,79,19-Apr-2015,13:34:40.268
20-Apr-2015,08:30:46.426,66CC AAA0, F,88,19-Apr-2015,13:34:40.268
20-Apr-2015,08:30:48.409,66CC AAAA, F,18,19-Apr-2015,13:34:40.268
20-Apr-2015,08:31:14.265,66CC AA00, E,89,19-Apr-2015,13:34:40.268
20-Apr-2015,08:31:49.192,AA8A 0000, C,4B,19-Apr-2015,13:34:40.268
20-Apr-2015,08:31:51.180,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:31:53.167,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:31:55.149,66CC AAAA, F,78,19-Apr-2015,13:34:40.268
20-Apr-2015,08:39:31.978,66CC A800, F,89,19-Apr-2015,13:34:40.268
20-Apr-2015,08:39:33.961,66CC AAAA, 0,99,19-Apr-2015,13:34:40.268
20-Apr-2015,08:43:11.343,6600 0000, 0,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:43:13.305,5555 2A55, D,19,19-Apr-2015,13:34:40.268
20-Apr-2015,08:43:15.266,5555 2A55, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,08:43:17.225,5555 2A55, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,08:43:19.184,5555 2A55, D,39,19-Apr-2015,13:34:40.268
20-Apr-2015,08:47:30.924,5555 0000, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,08:47:34.929,66CC ADB4, C,9D,19-Apr-2015,13:34:40.268
20-Apr-2015,08:47:38.930,66CC ADB4, D,28,19-Apr-2015,13:34:40.268
20-Apr-2015,08:48:33.634,6400 0000, C,7A,19-Apr-2015,13:34:40.268
20-Apr-2015,08:48:41.213,5555 2A55, C,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,08:49:18.520,66CC A000, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,08:49:20.506,66CC AAAA, D,7C,19-Apr-2015,13:34:40.268
20-Apr-2015,08:49:22.490,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
20-Apr-2015,08:55:44.060,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
20-Apr-2015,08:55:45.139,66CC ADB4, C,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:55:47.124,66CC AAAA, F,99,19-Apr-2015,13:34:40.268
20-Apr-2015,08:55:49.108,66CC AAAA, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:58:43.420,66CC AAAA, F,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,08:58:45.379,5555 2A55, E,78,19-Apr-2015,13:34:40.268
20-Apr-2015,09:00:54.324,5540 0000, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:01:37.443,66CC AAAA, F,68,19-Apr-2015,13:34:40.268
20-Apr-2015,09:01:39.428,66CC AAAA, E,19,19-Apr-2015,13:34:40.268
20-Apr-2015,09:02:13.532,66CC AAAA, E,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:02:17.453,5555 2A55, C,E9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:03:35.915,5400 0000, D,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:03:41.950,66CC ADB4, D,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:03:43.933,66CC AAAA, E,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:03:54.567,0000 0000, E,98,19-Apr-2015,13:34:40.268
20-Apr-2015,09:04:31.722,66CC AAAA, E,59,19-Apr-2015,13:34:40.268
20-Apr-2015,09:04:48.608,5555 2A55, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:05:48.733,66CC ADB4, D,C8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:05:50.660,5555 2A55, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:05:52.624,5555 2A55, D,29,19-Apr-2015,13:34:40.268
20-Apr-2015,09:05:54.583,5555 2A55, E,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:08:07.418,5555 2A55, E,F9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:08:11.344,5555 2A55, D,68,19-Apr-2015,13:34:40.268
20-Apr-2015,09:08:13.306,5554 0A55, C,3E,19-Apr-2015,13:34:40.268
20-Apr-2015,09:08:15.265,5555 2A55, C,6C,19-Apr-2015,13:34:40.268
20-Apr-2015,09:10:43.121,5555 2800, C,9A,19-Apr-2015,13:34:40.268
20-Apr-2015,09:13:23.721,66CC ADB4, E,38,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:30.043,66CC ADB4, D,58,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:31.089,66CC ADB4, C,7D,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:32.042,66CC AAAA, E,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:51.577,66CC 8000, C,6B,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:53.567,52D5 AACC, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:18:55.555,52D5 AACC, D,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:19:40.012,52D5 AACC, D,78,19-Apr-2015,13:34:40.268
20-Apr-2015,09:19:42.002,52D5 AACC, D,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:21:22.281,52D5 AACC, D,58,19-Apr-2015,13:34:40.268
20-Apr-2015,09:22:35.108,66CC ADB4, D,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:22:37.096,52D5 AACC, C,5D,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:00.350,52D5 AA00, C,8C,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:02.335,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:04.319,66CC AAAA, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:06.304,66CC AAAA, 0,18,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:08.289,66CC AAAA, 0,08,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:10.272,66CC AAAA, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:19.040,66CC A800, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:21.026,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:23.010,66CC AAAA, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:24.994,66CC AAAA, F,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:26.977,66CC AAAA, 0,18,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:28.961,66CC AAAA, 0,08,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:30.946,66CC AAAA, 0,08,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:32.930,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:34.914,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:24:36.897,66CC AAAA, F,C8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:13.062,66CC AAA8, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:15.050,52D5 AACC, E,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:35.920,52D5 AA80, D,99,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:37.858,5555 2A55, C,4D,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:39.848,52D5 AACC, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:41.838,52D5 AACC, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:43.828,52D5 AACC, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:45.817,52D5 AACC, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:47.807,52D5 AACC, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:49.797,52D5 AACC, E,18,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:51.786,52D5 AACC, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:53.776,52D5 AACC, E,18,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:55.765,52D5 AACC, E,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:57.755,52D5 AACC, E,29,19-Apr-2015,13:34:40.268
20-Apr-2015,09:25:59.745,52D5 AACC, E,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:07.467,52D5 AACC, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:09.467,66CC ADB4, C,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:11.467,66CC ADB4, D,38,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:13.465,66CC ADB4, C,6C,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:18.866,66CC ADB0, D,39,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:24.911,66CC AAAA, 0,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:26:26.871,5555 2A55, C,BA,19-Apr-2015,13:34:40.268
20-Apr-2015,09:27:23.953,5555 2A55, D,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:27:25.914,5555 2A55, D,09,19-Apr-2015,13:34:40.268
20-Apr-2015,09:27:27.876,5555 2A55, D,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:27:29.834,5555 2A55, F,18,19-Apr-2015,13:34:40.268
20-Apr-2015,09:29:07.784,5550 0000, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,09:29:50.251,66CC ADB4, C,BB,19-Apr-2015,13:34:40.268
20-Apr-2015,09:29:52.214,5555 2A55, D,89,19-Apr-2015,13:34:40.268
20-Apr-2015,09:29:54.173,5555 2A55, D,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:30:35.369,5400 0000, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:30:37.353,66CC AAAA, F,88,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:14.679,66CC AAAA, F,58,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:16.641,5555 2A55, D,69,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:18.603,5555 2A55, D,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:20.566,5555 2A55, D,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:22.525,5555 2A55, E,29,19-Apr-2015,13:34:40.268
20-Apr-2015,09:31:50.318,5555 2A55, E,C9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:34:14.640,5555 2A55, D,09,19-Apr-2015,13:34:40.268
20-Apr-2015,09:34:16.623,66CC AAAA, E,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:38:21.724,66CC A000, E,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:38:23.709,66CC AAAA, E,A9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:38:25.692,66CC AAAA, E,88,19-Apr-2015,13:34:40.268
20-Apr-2015,09:38:27.676,66CC AAAA, E,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:38:29.659,66CC AAAA, E,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:39:54.067,66CC AAA0, E,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:00.575,66CC AAAA, E,79,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:19.150,5555 2A55, E,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:21.114,5555 2A55, D,58,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:23.077,5555 2A55, D,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:25.041,5555 2A55, C,5C,19-Apr-2015,13:34:40.268
20-Apr-2015,09:40:27.000,5555 2A55, E,98,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:09.880,5555 2A55, E,49,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:11.865,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:13.850,66CC AAAA, F,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:15.835,66CC AAAA, F,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:17.820,66CC AAAA, F,D8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:19.804,66CC AAAA, F,A8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:21.788,66CC AAAA, F,78,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:23.773,66CC AAAA, F,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:25.758,66CC AAAA, F,F8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:27.742,66CC AAAA, F,D9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:29.726,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:31.710,66CC AAAA, F,B8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:33.693,66CC AAAA, F,B9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:47.137,66CC AAAA, F,C9,19-Apr-2015,13:34:40.268
20-Apr-2015,09:41:49.098,5555 2A55, D,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:21.820,5555 2A55, D,E8,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:23.807,66CC AAAA, 0,28,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:25.793,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:27.780,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:29.766,66CC AAAA, 0,48,19-Apr-2015,13:34:40.268
20-Apr-2015,09:42:31.753,66CC AAAA, 0,38,19-Apr-2015,13:34:40.268
