Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
28-Oct-2015,12:10:10.530,F3FE FB9D,2F,D7,28-Oct-2015,12:10:10.019
28-Oct-2015,12:10:26.560,34D5 31D3,33,63,28-Oct-2015,12:10:10.019
28-Oct-2015,12:10:27.572,4B52 4B66,D3,86,28-Oct-2015,12:10:10.019
28-Oct-2015,12:10:54.203,4B7F FFF8,D3,8B,28-Oct-2015,12:10:10.019
28-Oct-2015,12:10:55.215,4B52 4B66,D4,83,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:06.664,4B53 FFFF,D3,98,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:07.678,4B52 4B66,D4,84,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:08.690,4B52 4B66,D5,85,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:19.172,4B53 FFFF,D7,8E,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:20.187,4B52 4B66,D4,87,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:21.198,4B52 4B66,D4,85,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:33.456,4B53 FFFF,D3,8B,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:34.470,4B52 4B66,D4,8C,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:35.481,4B52 4B66,D3,84,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:50.090,4BFF FF80,D2,8B,28-Oct-2015,12:10:10.019
28-Oct-2015,12:11:51.103,4B52 4B66,D4,88,28-Oct-2015,12:10:10.019
28-Oct-2015,12:12:09.538,4B52 4B66,D4,85,28-Oct-2015,12:10:10.019
28-Oct-2015,12:12:10.551,4B52 4B66,D4,91,28-Oct-2015,12:10:10.019
28-Oct-2015,12:12:32.679,4B52 4B67,D4,8E,28-Oct-2015,12:10:10.019
28-Oct-2015,12:12:33.691,4B52 4B66,D4,86,28-Oct-2015,12:10:10.019
28-Oct-2015,12:13:05.650,4B52 7FFF,D3,97,28-Oct-2015,12:10:10.019
28-Oct-2015,12:13:06.662,4B52 4B66,D4,86,28-Oct-2015,12:10:10.019
28-Oct-2015,12:13:45.290,4BFF FFF0,D3,9B,28-Oct-2015,12:10:10.019
28-Oct-2015,12:13:46.302,4B52 4B66,D5,86,28-Oct-2015,12:10:10.019
28-Oct-2015,12:14:19.444,4B7F FFF0,D4,8B,28-Oct-2015,12:10:10.019
28-Oct-2015,12:14:20.456,4B52 4B66,D3,84,28-Oct-2015,12:10:10.019
28-Oct-2015,12:14:50.957,4BFF FF00,D3,8E,28-Oct-2015,12:10:10.019
28-Oct-2015,12:14:51.968,4B52 4B66,D3,85,28-Oct-2015,12:10:10.019
28-Oct-2015,12:15:19.869,4BFF FF80,D2,93,28-Oct-2015,12:10:10.019
28-Oct-2015,12:15:20.881,4B52 4B66,D4,8C,28-Oct-2015,12:10:10.019
28-Oct-2015,12:15:50.913,4FFF FF00,D3,89,28-Oct-2015,12:10:10.019
28-Oct-2015,12:15:51.924,4B52 4B66,D3,87,28-Oct-2015,12:10:10.019
28-Oct-2015,12:16:21.660,4B7F FFF0,D3,91,28-Oct-2015,12:10:10.019
28-Oct-2015,12:16:22.672,4B52 4B66,D4,85,28-Oct-2015,12:10:10.019
28-Oct-2015,12:17:01.318,7FFF F800,D3,83,28-Oct-2015,12:10:10.019
