Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Jul-2014,06:00:34.353,9999 3580, C,F8,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:38.901,5555 2A55, D,48,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:42.877,66CC 99AA, C,F9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:44.865,66CC 99AA, C,8C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:46.853,66CC 99AA, C,E9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:54.805,66CC 99AA, C,F8,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:56.791,66CC 99AA, C,F8,16-Jul-2014,19:53:19.486
20-Jul-2014,06:13:58.779,66CC 99AA, C,E9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:14:00.768,66CC 99AA, C,9A,16-Jul-2014,19:53:19.486
20-Jul-2014,06:14:02.757,66CC 99AA, C,9B,16-Jul-2014,19:53:19.486
20-Jul-2014,06:16:12.953,66CC 99AA, C,9A,16-Jul-2014,19:53:19.486
20-Jul-2014,06:16:18.907,9999 35C3, C,5E,16-Jul-2014,19:53:19.486
20-Jul-2014,06:16:20.895,9999 35C3, C,B9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:16:22.878,9999 35C3, D,28,16-Jul-2014,19:53:19.486
20-Jul-2014,06:16:54.183,9999 2000, D,99,16-Jul-2014,19:53:19.486
20-Jul-2014,06:17:12.071,66CC 99AA, C,3E,16-Jul-2014,19:53:19.486
20-Jul-2014,06:17:18.035,64CC 99AA, C,5E,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:38.738,66CC 182A, C,3E,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:40.698,5555 2A55, C,F9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:42.660,5555 2A55, D,19,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:44.620,5555 2A55, D,18,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:46.581,5555 2A55, D,58,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:48.542,5555 2A55, D,28,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:50.502,5555 2A55, D,29,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:52.463,5555 2A55, D,28,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:54.422,5555 2A55, C,7C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:20:56.382,5555 2A55, C,BB,16-Jul-2014,19:53:19.486
20-Jul-2014,06:21:19.073,5555 2A55, D,A9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:21:57.341,4000 0000, C,D9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:21:59.327,9999 35C3, C,D9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:25:05.867,9999 35C3, C,7C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:25:09.786,5555 2A55, D,09,16-Jul-2014,19:53:19.486
20-Jul-2014,06:25:17.378,5555 2A55, E,49,16-Jul-2014,19:53:19.486
20-Jul-2014,06:25:25.213,5555 2A55, D,A8,16-Jul-2014,19:53:19.486
20-Jul-2014,06:41:32.163,5555 2A55, C,5D,16-Jul-2014,19:53:19.486
20-Jul-2014,06:42:06.736,66CC 99AA, C,E9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:25.206,66CC 99AA, D,18,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:29.185,66CC 99AA, C,E9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:31.175,66CC 99AA, D,08,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:37.144,66CC 99AA, D,28,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:39.134,66CC 19AA, C,4E,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:43.113,66CC 99AA, D,09,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:45.103,66CC 99AA, C,D9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:47.093,66CC 99AA, C,5D,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:49.083,66CC 99AA, C,C9,16-Jul-2014,19:53:19.486
20-Jul-2014,06:44:51.070,66CC 99AA, D,18,16-Jul-2014,19:53:19.486
20-Jul-2014,06:45:13.592,66CC 0000, D,18,16-Jul-2014,19:53:19.486
20-Jul-2014,06:45:15.581,66CC 99AA, C,8C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:45:19.560,66CC 99AA, C,E8,16-Jul-2014,19:53:19.486
20-Jul-2014,06:45:21.548,66CC 99AA, C,DA,16-Jul-2014,19:53:19.486
20-Jul-2014,06:47:08.617,66CC 99AA, C,8C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:47:10.606,9999 35C3, C,6D,16-Jul-2014,19:53:19.486
20-Jul-2014,06:47:12.596,9999 35C3, C,6C,16-Jul-2014,19:53:19.486
20-Jul-2014,06:47:14.585,9999 35C3, C,6C,16-Jul-2014,19:53:19.486
