Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
04-Apr-2015,11:15:15.047,3B6F F99F,55,6E,04-Apr-2015,11:15:14.514
04-Apr-2015,11:15:24.604,D1D9 9723,A3,3F,04-Apr-2015,11:15:14.514
04-Apr-2015,11:16:33.249,5555 2A55,F3,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:16:35.238,52D5 AACC,E8,88,04-Apr-2015,11:15:14.514
04-Apr-2015,11:17:05.013,52D5 AACC,E1,86,04-Apr-2015,11:15:14.514
04-Apr-2015,11:17:36.127,52D5 AACC,E2,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:17:43.422,52D5 AACC,E7,90,04-Apr-2015,11:15:14.514
04-Apr-2015,11:17:51.096,66CC CCB4,DC,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:18:15.933,66CC CCB4,C4,DB,04-Apr-2015,11:15:14.514
04-Apr-2015,11:18:17.106,52D5 AACC,CB,A4,04-Apr-2015,11:15:14.514
04-Apr-2015,11:18:17.924,66CC CC80,E3,9A,04-Apr-2015,11:15:14.514
04-Apr-2015,11:18:51.299,52D5 AACC,D5,88,04-Apr-2015,11:15:14.514
04-Apr-2015,11:18:58.334,52D5 AACC,EE,8E,04-Apr-2015,11:15:14.514
04-Apr-2015,11:19:21.317,66CC CCB4,E6,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:19:32.016,66CC CCB4,C7,B2,04-Apr-2015,11:15:14.514
04-Apr-2015,11:19:34.010,66CC CCB4,DB,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:19:36.404,66CC 8000,D6,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:19:38.403,66CC ADB4,E4,93,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:04.679,6000 0000,E4,86,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:10.266,52D5 AACC,D0,93,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:12.209,66AA 99B4,CF,91,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:14.815,66AA 9000,CB,A8,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:16.809,66CC CCB4,E7,8A,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:18.804,66CC CCB4,D7,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:39.329,66CC CCB4,E5,93,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:54.495,66AA 99B4,DA,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:20:54.906,52D5 AA00,D2,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:21:18.241,66CC CCB4,D2,89,04-Apr-2015,11:15:14.514
04-Apr-2015,11:21:20.232,52D5 AACC,FF,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:21:22.219,52D5 AACC,E8,9B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:21:24.523,5200 0000,F3,8B,04-Apr-2015,11:15:14.514
04-Apr-2015,11:23:01.870,66CC AA00,D0,8A,04-Apr-2015,11:15:14.514
04-Apr-2015,11:23:05.853,52D5 AACC,E2,8C,04-Apr-2015,11:15:14.514
04-Apr-2015,11:23:07.841,52D5 AACC,DF,89,04-Apr-2015,11:15:14.514
04-Apr-2015,11:24:11.039,5000 0000,E0,87,04-Apr-2015,11:15:14.514
04-Apr-2015,11:24:13.030,52D5 AACC,F0,A0,04-Apr-2015,11:15:14.514
04-Apr-2015,11:24:33.669,52D5 AACC,06,94,04-Apr-2015,11:15:14.514
04-Apr-2015,11:24:39.711,66CC ADB,,,04-Apr-2015,11:15:14.514
06-Apr-2015,11:30:15.345,3B6F FD9F,55,6E,06-Apr-2015,11:30:15.133
06-Apr-2015,12:03:02.221,D5D9 9723,A3,7F,06-Apr-2015,11:30:15.133
07-Apr-2015,09:48:17.105,5555 2A55,C6,D2,06-Apr-2015,11:30:15.133
07-Apr-2015,09:48:19.088,66CC AAAA,F2,89,06-Apr-2015,11:30:15.133
07-Apr-2015,09:48:23.056,66CC AAAA,EE,8C,06-Apr-2015,11:30:15.133
07-Apr-2015,09:48:25.038,66CC AAAA,EB,8C,06-Apr-2015,11:30:15.133
07-Apr-2015,10:24:39.133,4000 0000,EC,8F,06-Apr-2015,11:30:15.133
07-Apr-2015,10:24:41.116,66CC AAAA,E5,8B,06-Apr-2015,11:30:15.133
07-Apr-2015,10:51:05.165,66CC AAA0,DD,8E,06-Apr-2015,11:30:15.133
07-Apr-2015,10:51:31.153,66CC A800,CD,96,06-Apr-2015,11:30:15.133
07-Apr-2015,10:53:14.299,66CC AAAA,E4,A3,06-Apr-2015,11:30:15.133
07-Apr-2015,10:59:13.842,66CC AAAA,DD,90,06-Apr-2015,11:30:15.133
07-Apr-2015,11:01:05.832,66CC A000,DE,85,06-Apr-2015,11:30:15.133
07-Apr-2015,11:01:07.818,66CC AAAA,D4,91,06-Apr-2015,11:30:15.133
07-Apr-2015,11:01:09.805,66CC AAAA,D2,90,06-Apr-2015,11:30:15.133
07-Apr-2015,11:01:11.788,66CC AAAA,CE,8F,06-Apr-2015,11:30:15.133
07-Apr-2015,11:01:55.548,66CC A000,EA,8E,06-Apr-2015,11:30:15.133
07-Apr-2015,11:02:37.519,66C0 0000,ED,8E,06-Apr-2015,11:30:15.133
07-Apr-2015,11:02:39.502,66CC AAAA,E8,88,06-Apr-2015,11:30:15.133
07-Apr-2015,11:04:20.592,4000 0000,E6,86,06-Apr-2015,11:30:15.133
07-Apr-2015,11:05:46.630,0000 0000,C6,94,06-Apr-2015,11:30:15.133
07-Apr-2015,11:05:48.589,5555 2A55,D4,8D,06-Apr-2015,11:30:15.133
07-Apr-2015,11:06:39.337,5500 0000,C6,9D,06-Apr-2015,11:30:15.133
07-Apr-2015,11:06:41.319,66CC AAAA,C8,CA,06-Apr-2015,11:30:15.133
07-Apr-2015,11:11:33.828,6000 0000,D5,83,06-Apr-2015,11:30:15.133
07-Apr-2015,11:11:35.817,52D5 AACC,D1,90,06-Apr-2015,11:30:15.133
07-Apr-2015,11:12:26.001,52C0 0000,D9,8C,06-Apr-2015,11:30:15.133
07-Apr-2015,11:14:46.826,5555 0A55,C7,D9,06-Apr-2015,11:30:15.133
07-Apr-2015,11:15:20.901,52C0 0000,CD,96,06-Apr-2015,11:30:15.133
07-Apr-2015,11:15:30.498,5555 2A55,CE,96,06-Apr-2015,11:30:15.133
07-Apr-2015,11:15:47.945,5555 0A54,C4,EB,06-Apr-2015,11:30:15.133
07-Apr-2015,11:15:49.927,66CC AAAA,F2,84,06-Apr-2015,11:30:15.133
