Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
02-Sep-2015,10:14:04.998,3F6F FD9F,55,6E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:19.595,D1D9 9723,A2,7F,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:20.583,334B 4B52,CD,A7,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:21.569,334B 4B52,C8,B5,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:22.556,334A 4340,C4,EE,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:23.546,334B 4B52,CE,93,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:24.533,334B 4B52,D1,8C,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:25.517,334B 4B52,CE,96,02-Sep-2015,10:14:04.515
02-Sep-2015,10:15:37.252,337F FFC0,CC,BA,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:00.393,5572 C000,C8,E2,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:15.094,66CC AAAA,C7,DF,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:16.084,334B 4B52,D0,8A,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:18.054,334B 4B52,CB,A9,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:42.655,3FFF F000,CA,C3,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:43.658,5566 4052,C5,E7,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:50.691,1566 4850,C4,E0,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:54.507,1566 4912,C2,ED,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:55.495,334B 4B52,D1,89,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:56.482,334B 4B52,D0,91,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:57.468,334B 4B52,D0,86,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:58.453,334B 4B52,D0,8D,02-Sep-2015,10:14:04.515
02-Sep-2015,10:16:59.438,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:00.422,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:01.406,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:06.334,334B 4B53,CF,9A,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:07.323,334B 4B52,D1,8B,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:08.311,334B 4B52,D1,89,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:09.298,334B 4B52,D1,8C,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:10.284,334B 4B52,D0,8D,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:11.269,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:12.253,334B 4B52,D1,92,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:13.238,334B 4B52,D1,91,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:14.222,334B 4B52,D1,8B,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:19.422,334B 4B53,D1,89,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:20.447,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:21.400,334B 4B52,D1,8A,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:22.387,334B 4B52,D1,90,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:23.374,334B 4B52,D2,86,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:24.360,334B 4B52,D1,8C,02-Sep-2015,10:14:04.515
02-Sep-2015,10:17:25.346,334B 4B52,D1,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:16.665,334B 4B53,CE,95,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:20.633,300B 4B52,C4,E2,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:21.625,334B 4B52,CD,97,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:22.617,334B 4B52,CE,94,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:23.608,334B 4B52,CF,91,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:24.598,334B 4B52,D1,87,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:25.586,334B 4B52,D2,88,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:26.572,334B 4B52,D2,8E,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:27.556,334B 4B52,D1,8C,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:45.715,334B 8000,D2,86,02-Sep-2015,10:14:04.515
02-Sep-2015,10:18:51.533,5566 4B52,C4,C7,02-Sep-2015,10:14:04.515
