Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
02-Sep-2015,09:56:37.249,BE57 7EFF,1F,85,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,10:17:44.549,6DBB 40FA,8A,58,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,17:24:30.252,0000 0048,C4,EC,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,17:53:56.004,0200 C082,C4,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:04:21.254,0000 4400,C6,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:14:00.899,C004 0800,C2,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:16:39.123,0002 0520,C5,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:20:29.346,0020 9004,C5,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:27:44.751,0221 008C,C5,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,18:34:30.817,0095 1022,C4,F6,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:01:39.499,0023 0208,C1,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:05:56.333,0000 4420,C6,FA,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:27:33.932,0902 5109,C3,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:32:26.760,3032 A080,C6,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:45:52.504,040D A100,C4,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,19:48:29.773,0612 0070,C3,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,20:18:28.450,B000 2002,C9,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,20:23:00.010,2408 0000,C9,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,20:24:41.390,8000 2203,C9,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,20:28:51.444,4008 0100,C6,FF,Unit1,02-Sep-2015,09:56:36.574
02-Sep-2015,20:30:27.851,0000 0308,C6,FF,Unit1,02-Sep-2015,09:56:36.574
