Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
2015-11-17,12:36:59.233,E3B2 7BFF,EE,1B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:02.701,30FA 24FF,4C,DF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:08.505,66AD B4CC,CF,DA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:11.442,5566 4B2A,D1,97,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:12.422,66AD B4CC,CF,AF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:13.402,6685 B4CC,D1,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:18.662,26AD B7FF,D1,BA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:19.680,66AD B0CC,D0,B0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:20.626,622D B48C,D0,D1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:27.025,62A5 B4CC,D1,C3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:28.007,668D B4C4,CE,CF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:28.988,662D 94CC,D0,C2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:29.864,66AD B4CC,D1,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:35.769,5566 4B2A,D0,A6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:37.732,66AD B4CC,D4,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:38.712,66AD B4CC,D1,A8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:44.197,66AD B3FF,D2,A1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:45.179,66AD B4CC,D2,B2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:46.160,66AD B4CC,D2,AD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:47.140,66AD B4CC,CF,A3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:51.739,66AD BFFF,D1,97,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:53.988,5566 4B2A,CF,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:54.969,66AD B4CC,D2,B3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:37:55.949,66AD B4CC,D2,AC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:01.562,66AD B7FF,D2,A2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:02.544,668D B4CC,D0,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:03.525,66AD B4CC,D0,BE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:12.399,66AD B4CC,D2,A7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:13.379,66AD B4CC,D2,A8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:14.004,66AD 7FFF,D1,A5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:19.122,5566 4B2A,D1,AC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:21.086,66A1 B4CC,D3,BD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:22.064,66AD B4CC,D6,AA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:28.190,66B7 FFFE,D3,97,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:29.172,66AD B4CC,D2,B4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:30.152,46AD B48C,D1,C6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:35.737,66AD B4CF,D2,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:36.658,66AD B4CC,D4,A6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:36.719,5566 4B2A,CF,AB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:37.699,66AD B44C,D3,B6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:38.679,66AD B4CC,CF,95,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:44.808,66AD 7FFF,D6,A7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:45.825,66AD B4CC,D4,C1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:46.770,66A5 348C,D3,C8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:47.750,66AD B4CC,D2,9C,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:53.692,66AF FFFC,D3,9C,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:54.673,66AD B4CC,D2,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:38:55.653,662D B4CC,D2,CC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:01.371,66AD BFFF,CF,97,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:02.353,66AD B4CC,D1,B5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:03.334,66AD A4CC,CF,C8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:09.053,668D B4FF,D2,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:11.016,66AD B4CC,D1,AA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:16.988,66AD B4CF,D1,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:17.970,64AD B4CC,D1,BA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:19.930,662D B4CC,D1,BF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:22.679,66AF FFF8,D2,9A,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:25.941,5566 4B2A,D1,97,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:26.923,66AD B4CC,D2,B1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:27.903,26AD B4CC,D1,CA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:33.879,66AD B4FF,D0,9D,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:34.861,66AD B4CC,D2,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:35.841,66AD B4CC,D2,B5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:41.627,66AD B4FF,D0,A6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:42.608,66AD B48C,D4,C8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:46.431,66AD B4CC,D4,C3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:50.612,5566 4B2A,CE,A3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:51.592,66AD B4CC,D3,B0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:57.381,66AD B4CF,CF,A1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:39:58.362,26AD B4CC,D0,B9,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:06.431,66A9 B4CC,D0,C8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:10.381,66A9 B4CC,D0,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:14.248,5566 482A,CF,A1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:15.228,66AD B4CC,D0,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:21.337,66AD B4CF,D2,A6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:22.319,66AD B4C8,D3,B1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:29.217,66A9 A4CC,D5,C4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:30.199,66AD A48C,D0,C8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:34.722,66AD B4CC,D1,CC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:37.352,5566 4B2A,CF,9E,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:38.333,66AD B4C4,D2,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:39.314,662D B4CC,D1,B0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:46.215,66AD B4CF,D0,AB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:47.195,66AD B4CC,D1,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:53.307,66AD B4CF,D3,AA,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:40:59.389,66AD B4CC,D2,B2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:01.191,5566 4B2A,CF,9D,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:02.173,62AD B4CC,D3,C2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:09.330,66AD B4CC,D2,AF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:10.312,26A5 B4CC,D0,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:11.292,668D B4CC,D0,C3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:17.279,66AD B4FF,D1,9A,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:18.260,46AD A4CC,D4,B9,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:24.380,66AD B4CC,D1,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:26.464,5566 4B2A,CE,A4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:27.444,62AC B4CC,D2,C5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:34.477,66AD BFFF,D0,A8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:35.457,66AD B4CC,D2,BD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:41.765,66AD B4FF,D0,A2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:42.747,66AD B4CC,D3,B1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:49.758,26A9 B4CC,D1,CB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:50.763,5566 4B2A,CF,98,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:51.743,66AD B4CC,D0,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:41:58.780,66AD B7FF,D1,9E,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:06.799,648D B4CC,D1,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:07.779,66AD A4CC,D1,B4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:13.838,66AD BFFF,D2,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:14.819,66AD B4CC,D3,AF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:15.784,602D B4CC,D1,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:21.922,5566 4B2A,CF,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:22.903,66A5 B4CC,D1,DC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:25.702,66AD B4CC,D0,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:26.692,334B 2D66,CC,A3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:29.659,334B 2D66,D0,95,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:30.005,334B 2D66,CE,A3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:31.638,66AD B4CC,CF,AC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:31.966,334B 2D66,CC,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:32.628,66AD 7FFF,D1,A5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:34.606,334B 0D66,C5,D8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:35.593,334B 2D66,CF,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:36.577,334B 2D66,CD,A4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:38.091,334B 2D66,CF,A0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:39.072,66AD B4CC,CF,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:40.052,66AD B4CC,D1,AC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:41.940,66AD BFFF,D4,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:43.282,5566 4B2A,CD,A7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:44.266,334B 2D66,D2,8F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:47.158,334B 2D66,D4,88,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:48.138,46AD B4CC,D2,B6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:54.263,66AF FFFE,CF,A1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:42:55.244,66AD B4CC,D1,D1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:02.349,66A5 B4CC,D3,BE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:03.330,66AD B4CC,CD,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:04.310,66A5 B4CC,CF,BF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:08.357,66AF FFF8,CF,A0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:10.499,5566 4B2A,D0,93,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:11.480,66AD B4CC,D1,BD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:12.460,66AD 34CC,D1,BC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:18.648,66AD FFFF,D1,A3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:19.629,62AD B4CC,D0,C4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:20.609,66A9 B4CC,D2,C5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:26.861,67FF FFC0,D1,96,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:27.842,66AD B4CC,D0,C2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:28.822,64AD B4CC,D3,C4,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:35.137,66AD BFFF,D3,93,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:35.296,66AD B4CC,CF,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:36.118,5566 4B2A,D0,96,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:37.098,668D B4CC,D1,C1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:43.414,66BF FFE0,D1,9C,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:44.395,66AD B4CC,D1,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:45.375,66AC B4CC,D2,AF,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:51.756,66AD BFFF,D4,A0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:52.737,66AD B4CC,D1,A6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:43:53.717,62AD 94CC,D3,BD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:00.035,66BF FFE0,D4,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:01.017,66AD B4CC,D4,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:01.996,62AD B4CC,D2,B9,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:03.271,66AD BFFF,D3,9D,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:09.362,5566 4B2A,CF,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:10.342,66A5 B4CC,D4,B9,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:16.792,67FF FF00,D2,95,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:17.773,66AD B4CC,D2,C5,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:25.203,66AD B4CC,D1,AD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:27.163,66AD B4CC,D3,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:31.568,67FF FF80,D1,98,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:33.612,5566 4B2A,D0,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:34.593,66AD B4C4,CD,CC,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:35.573,46AD B4CC,CF,BB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:42.024,66AD 7FFF,D0,99,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:43.005,62AD B4CC,D0,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:43.984,66AD B4CC,D2,9A,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:50.500,66BF FFC0,D0,A0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:58.975,62AD B4CC,D3,AD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:44:59.928,66AD B4CC,CF,B9,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:00.935,5566 4B2A,CF,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:07.514,67FF FF80,D0,9B,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:09.510,66AD B4CC,D0,B1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:16.053,66AD FFFF,D1,9C,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:24.593,66AD B4CC,D3,9F,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:25.574,66AC B4CC,CF,A8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:26.553,62AD B4CC,D2,C0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:28.678,66BF FFFC,D0,99,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:34.176,5566 4B2A,CF,96,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:35.156,66AD B4CC,D1,B8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:41.798,66AF FFF8,D1,B1,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:43.759,66AD B4CC,CF,B6,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:50.657,66AF FFFC,D1,B3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:51.638,66AD B4CC,CC,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:52.618,66AD B4CC,D0,B3,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:57.303,66AF FFFC,D1,A0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:45:59.325,5566 4B2A,D2,AB,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:00.305,66AD B4CC,D1,B0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:01.285,662D B4CC,D2,BE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:08.247,66AD 7FFF,D1,A8,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:09.228,668D B4CC,D0,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:10.208,6405 B4CC,D1,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:16.915,66AD 7FFF,CF,B2,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:17.896,66AD 94CC,D1,BD,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:18.875,662D B4CC,D1,B7,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:25.838,66AF FFFC,D1,AE,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:26.315,66AD B4C4,D0,B0,Unit6,2015-11-17,12:36:58.551
2015-11-17,12:46:27.798,5566 4B2A,CF,A7,Unit6,2015-11-17,12:36:58.551
