Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
21-Nov-2015,15:16:29.983,F3FF FB9D,2F,DF,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:36.929,34D5 31D3,33,63,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:37.940,4B52 4B66,19,87,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:39.908,4FFF FC00,18,85,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:56.114,64AD B047,C3,FF,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:03.600,66A5 B0C4,C3,EE,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:04.611,4B52 4B66,18,82,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:24.639,7FFF F000,17,88,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:30.616,60A5 B0C0,C3,FE,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:31.627,4B52 4B66,18,88,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:33.008,7FFF F000,18,82,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:43.978,66A5 B4C0,C5,EB,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:57.500,557F FFE0,D4,8E,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:58.511,4B52 4B66,18,83,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:06.809,9FFF FC00,18,83,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:24.691,468C B04C,C4,F3,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:25.703,4B52 4B66,18,87,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:39.507,9FFF FC00,18,82,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:52.061,422D B0C8,C5,F1,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:53.072,4B52 4B66,18,87,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:05.294,9FFF FE00,18,80,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:19.294,66AD B4C8,C5,E9,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:20.306,4B52 4B66,18,89,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:41.167,4FFF FC00,18,85,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:45.095,4629 2440,C1,ED,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:46.799,557F FFC0,D5,89,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:47.810,4B52 4B66,18,84,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:00.699,4FFF FC00,18,81,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:14.434,668C 21F7,C1,FF,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:15.445,4B52 4B66,18,82,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:16.818,9FFF F800,18,90,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:41.953,66AC 340C,C3,F2,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:20:42.964,4B52 4B66,18,82,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:21:09.744,7FFF F000,18,84,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:21:10.755,4B52 4B66,17,84,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:21:37.681,7FFF F000,18,93,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:21:38.692,4B52 4B66,18,83,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:21:53.556,9FFF F000,18,81,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:22:05.069,557F FFC0,D3,8E,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:22:05.489,60AD B48C,C2,F6,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:22:06.501,4B52 4B66,18,83,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:22:28.592,7FFF F000,17,88,Unit3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:22:33.625,62A5 94C8,C4,F6,Unit3,21-Nov-2015,15:16:29.516
