Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
08-Dec-2015,12:33:00.361,F3FE FB9D,2F,DF,08-Dec-2015,12:33:00.019
10-Dec-2015,10:01:07.111,F3FF FB9D,6F,DF,10-Dec-2015,10:01:06.518
12-Dec-2015,12:56:09.118,F3FF FB9D,2F,D7,12-Dec-2015,12:56:08.516
14-Dec-2015,13:29:34.307,A3FE B39D,2F,D7,14-Dec-2015,13:29:33.651
16-Dec-2015,14:12:53.452,F3FE F39D,2F,D7,16-Dec-2015,14:12:53.017
03-Jan-2016,15:22:22.078,F3FF FBDD,6F,DF,03-Jan-2016,15:22:21.516
05-Jan-2016,16:05:13.410,F3FF FB9D,6F,DF,05-Jan-2016,16:05:13.017
07-Jan-2016,10:47:46.892,F3FE FB9D,2F,DF,07-Jan-2016,10:47:46.519
15-Jan-2016,13:31:43.784,F3FF FB9D,6F,DF,15-Jan-2016,13:31:43.135
15-Jan-2016,13:46:27.771,34D5 31D3,33,63,15-Jan-2016,13:31:43.135
15-Jan-2016,13:46:29.756,66CC AAAA,F6,8B,15-Jan-2016,13:31:43.135
15-Jan-2016,13:46:31.738,66CC AAAA,F6,89,15-Jan-2016,13:31:43.135
15-Jan-2016,13:50:06.187,6000 0000,F1,89,15-Jan-2016,13:31:43.135
15-Jan-2016,13:52:05.854,66CC AAAA,F0,90,15-Jan-2016,13:31:43.135
15-Jan-2016,13:52:15.249,66CC A000,F4,83,15-Jan-2016,13:31:43.135
16-Jan-2016,09:30:50.286,66CC AAAA,E9,8D,15-Jan-2016,13:31:43.135
16-Jan-2016,09:30:52.269,66CC AAAA,02,87,15-Jan-2016,13:31:43.135
16-Jan-2016,09:32:31.201,66CC 0000,0A,85,15-Jan-2016,13:31:43.135
16-Jan-2016,09:32:33.186,66CC AAAA,F5,89,15-Jan-2016,13:31:43.135
16-Jan-2016,09:32:35.171,66CC AAAA,06,89,15-Jan-2016,13:31:43.135
16-Jan-2016,10:46:35.342,66CC AAAA,FC,8F,15-Jan-2016,13:31:43.135
16-Jan-2016,11:38:36.817,66CC AAAA,12,84,15-Jan-2016,13:31:43.135
17-Jan-2016,09:45:07.943,F3FF FB9D,2F,DF,17-Jan-2016,09:45:07.515
18-Jan-2016,08:47:06.682,3CD5 3156,B7,60,17-Jan-2016,09:45:07.515
18-Jan-2016,08:47:08.675,4B52 4B33,D3,86,17-Jan-2016,09:45:07.515
18-Jan-2016,08:47:10.670,4B52 4B33,D4,8B,17-Jan-2016,09:45:07.515
18-Jan-2016,08:52:48.580,4B52 4B33,D4,86,17-Jan-2016,09:45:07.515
18-Jan-2016,08:52:50.576,4B52 4B33,CB,A4,17-Jan-2016,09:45:07.515
18-Jan-2016,08:52:54.567,4B52 4B33,CE,A7,17-Jan-2016,09:45:07.515
