Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
23-Sep-2015,15:49:29.974,3B6F 7D9F,55,6A,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:49:31.635,D1D9 9723,A3,7F,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:49:44.965,5566 4B2A,C3,E7,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:49:56.324,7FFF C000,C4,EA,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:49:57.309,5566 4B2A,C5,D9,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:06.505,7FE7 4000,C4,EA,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:08.481,5526 4308,C1,E6,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:19.651,5560 4B00,C4,D9,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:20.638,5566 4B2A,C6,D7,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:33.040,4564 4B2A,C2,DA,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:43.527,5566 432A,C5,E4,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:56.732,1546 4B2A,C4,E7,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:50:58.704,1566 0B28,C4,E5,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:20.488,3FD2 8000,C3,EE,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:31.073,5564 4B2A,C2,E6,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:43.441,5566 4B2A,C6,E3,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:45.416,5566 4A2A,C3,D7,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:56.834,5560 4B00,C5,D6,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:51:58.805,5566 4B2A,C4,E1,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:10.469,9FFD 0000,C3,D7,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:21.081,5466 4B29,C2,E0,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:32.553,5526 4B2A,C2,E1,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:33.542,5566 4B2A,C3,DC,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:44.955,5566 4B28,C4,D9,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:52:56.675,5566 4B2A,C5,D2,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:10.311,5466 4B22,C3,E5,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:21.787,5566 430A,C4,E4,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:32.212,1566 4B2A,C4,D6,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:33.201,5166 492A,C5,E5,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:45.849,5566 4B2A,C4,DD,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:53:57.572,5566 4B2B,C3,DC,Unit2,23-Sep-2015,15:49:29.516
23-Sep-2015,15:54:08.060,5566 4B2B,C4,F1,Unit2,23-Sep-2015,15:49:29.516
