Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
23-Sep-2015,15:38:01.283,BE57 7EFF,1F,C5,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,16:02:37.689,7DBB 40FA,8A,58,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,16:15:37.748,0400 0800,C5,F4,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,17:28:02.777,1008 0100,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,17:28:35.735,C001 00C8,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,17:50:04.330,0082 4D00,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,18:08:54.411,2002 4800,C5,F5,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,18:32:01.071,C000 0485,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,18:35:35.490,0200 0082,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,18:50:15.734,2590 0040,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:20:20.288,2084 0010,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:30:31.702,2081 2E31,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:42:35.395,3001 0800,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:43:41.656,2203 068E,C3,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:49:06.508,0808 0880,C8,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:53:34.623,0A11 0010,C7,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,19:58:40.062,0210 0000,C7,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:02:01.728,00A0 0000,C8,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:03:41.964,4880 800E,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:05:15.941,146C 14C0,C7,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:07:54.848,0012 0088,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:27:17.916,1808 0040,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:35:58.867,0030 6062,C1,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:38:02.809,2420 0042,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:40:36.688,1010 0800,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:40:46.867,1400 161C,C3,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:45:54.344,8040 3100,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:50:54.593,1000 5400,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,20:54:59.687,1008 C088,C9,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:01:04.994,0002 A411,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:04:14.610,0A02 0900,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:09:20.126,0001 4000,C8,F6,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:15:37.729,0000 8828,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:16:11.320,0141 4100,C3,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:17:29.087,0080 0806,C5,F1,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:24:53.468,0200 E0C1,C8,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,21:46:27.532,0020 A142,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:01:03.366,0001 0040,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:02:34.032,0608 8802,C1,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:09:32.291,204D 0A90,C3,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:16:19.731,2028 0000,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:18:26.817,2004 5000,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:21:56.558,0020 0800,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:22:32.628,4090 A0D2,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:25:35.995,0014 1061,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:27:12.131,0811 5221,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:29:41.984,2810 8080,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:34:20.120,0818 8081,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:35:20.985,0001 0001,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:35:49.004,8180 4400,C7,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:41:44.429,0000 2408,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:43:30.415,48D0 000B,C9,F3,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:48:33.171,00A0 B612,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,22:54:57.321,E000 7064,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:01:32.568,4800 A008,C5,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:06:22.142,0000 0081,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:13:19.572,0002 0004,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:13:46.724,4005 0000,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:14:20.228,8028 807C,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:16:22.953,0192 0020,C3,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:21:53.868,2231 8206,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:22:31.333,0884 0008,C6,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:28:51.656,1080 0000,C2,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:28:59.555,0004 2070,C4,FF,Unit1,23-Sep-2015,15:38:00.604
23-Sep-2015,23:52:16.635,1061 0042,C4,FF,Unit1,23-Sep-2015,15:38:00.604
24-Sep-2015,00:04:44.011,0002 8824,CB,FF,Unit1,23-Sep-2015,15:38:00.604
24-Sep-2015,00:15:38.174,000A 0204,C8,FF,Unit1,23-Sep-2015,15:38:00.604
