Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20150902,10:15:20.583,334B 4B52,CD,A7,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:15:21.569,334B 4B52,C8,B5,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:15:23.546,334B 4B52,CE,93,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:15:24.533,334B 4B52,D1,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:15:25.517,334B 4B52,CE,96,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:15.094,66CC AAAA,C7,DF,Unit2,20150902,10:14:04.515,SHW,5174,GATE,M,B
20150902,10:16:16.084,334B 4B52,D0,8A,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:18.054,334B 4B52,CB,A9,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:55.495,334B 4B52,D1,89,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:56.482,334B 4B52,D0,91,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:57.468,334B 4B52,D0,86,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:58.453,334B 4B52,D0,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:16:59.438,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:00.422,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:01.406,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:07.323,334B 4B52,D1,8B,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:08.311,334B 4B52,D1,89,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:09.298,334B 4B52,D1,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:10.284,334B 4B52,D0,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:11.269,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:12.253,334B 4B52,D1,92,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:13.238,334B 4B52,D1,91,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:14.222,334B 4B52,D1,8B,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:20.447,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:21.400,334B 4B52,D1,8A,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:22.387,334B 4B52,D1,90,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:23.374,334B 4B52,D2,86,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:24.360,334B 4B52,D1,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:17:25.346,334B 4B52,D1,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:21.625,334B 4B52,CD,97,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:22.617,334B 4B52,CE,94,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:23.608,334B 4B52,CF,91,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:24.598,334B 4B52,D1,87,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:25.586,334B 4B52,D2,88,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:26.572,334B 4B52,D2,8E,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:27.556,334B 4B52,D1,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:51.533,5566 4B52,C4,C7,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:18:52.521,334B 4B52,D1,8F,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:53.507,334B 4B52,D1,8A,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:18:54.490,334B 4B52,D2,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:00.926,334B 4B52,D1,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:01.916,334B 4B52,D1,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:02.905,334B 4B52,D1,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:03.892,334B 4B52,D2,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:04.879,334B 4B52,D1,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:05.866,334B 4B52,D1,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:06.850,334B 4B52,D3,90,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:07.834,334B 4B52,D2,91,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:19.345,334B 4B52,D2,84,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:20.329,334B 4B52,D2,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:35.054,334B 4B52,D1,8A,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:19:36.038,334B 4B52,D3,8B,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:20:20.343,334B 4B52,C4,DE,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:20:45.950,334B 4B52,C8,AE,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:20:46.934,334B 4B52,C8,C9,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:20:59.216,334B 4B52,C8,C7,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:21:00.207,334B 4B52,CA,B5,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:21:01.198,334B 4B52,C9,AC,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:21:02.189,334B 4B52,CB,B0,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:21:06.155,334B 4B52,CB,B9,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:22:07.142,5566 4B52,C8,CE,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:22:19.442,5566 4B52,D0,97,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:22:47.581,5566 4B52,CE,90,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:22:48.587,5566 4B52,CD,9A,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:22:49.593,5566 4B52,CD,A3,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:24:21.340,5566 4B52,C7,CE,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:25:38.738,5566 4B52,C6,D1,Unit2,20150902,10:14:04.515,SHW,5604,MACR,F,B
20150902,10:25:39.724,334B 4B52,CF,91,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:26:22.634,5566 552D,CE,A1,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:26:23.646,5566 552D,C9,C9,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:26:24.659,5566 552D,CB,A0,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:26:25.669,5566 552D,D8,8E,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:27:43.915,5566 552D,D8,98,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:27:44.927,5566 552D,C9,B1,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:27:45.937,5566 552D,CB,AC,Unit2,20150902,10:14:04.515,SHW,4549,MACR,M,B
20150902,10:30:04.373,334B 4B52,C7,DA,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:30:05.359,334B 4B52,C7,B4,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:30:23.052,334B 4B52,CF,96,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:30:24.039,334B 4B52,D3,8D,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:30:25.025,334B 4B52,DB,8C,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
20150902,10:30:26.011,334B 4B52,D8,8A,Unit2,20150902,10:14:04.515,SHW,5768,MACR,M,H
