Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20151028,11:51:46.448,334B 2A66,2F,88,Unit2,20151028,11:51:45.087,PLQE,5701,PLQE,M,H
20151028,11:51:47.052,5566 4B2A,D6,8F,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:47.438,66AD B4CC,20,83,Unit2,20151028,11:51:45.087,PLQE,5006,PLQE,M,B
20151028,11:51:48.034,5566 4B2A,D5,91,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:48.427,66AD B4CC,1F,8B,Unit2,20151028,11:51:45.087,PLQE,5006,PLQE,M,B
20151028,11:51:49.014,5566 4B2A,D7,8C,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:50.406,5566 4B2A,D2,8D,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:51.395,5566 4B2A,D2,90,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:52.384,5566 4B2A,D4,92,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:53.374,5566 4B2A,D2,8D,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:54.097,5566 4B2A,D4,90,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:54.363,4B52 4B66,D3,8B,Unit2,20151028,11:51:45.087,PLQE,5714,KNOL,M,B
20151028,11:51:55.353,5566 4B2A,D6,8D,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:56.342,5566 4B2A,D2,88,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:57.332,5566 4B2A,DB,95,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:58.321,5566 4B2A,D8,8B,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:58.674,5566 4B2A,DA,8D,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:51:59.311,66AD B4CC,1F,86,Unit2,20151028,11:51:45.087,PLQE,5006,PLQE,M,B
20151028,11:51:59.656,5566 4B2A,D9,91,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:52:00.300,66AD B4CC,20,85,Unit2,20151028,11:51:45.087,PLQE,5006,PLQE,M,B
20151028,11:52:00.636,5566 4B2A,D7,92,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:52:02.278,5566 4B2A,D6,89,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
20151028,11:52:03.267,5566 4B2A,D4,87,Unit2,20151028,11:51:45.087,PLQE,3399,KNOL,M,B
