Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Oct-2015,07:22:26.352,66CC AAAA, F,18,16-Oct-2015,12:26:59.635
20-Oct-2015,07:22:28.337,66CC AAAA, F,08,16-Oct-2015,12:26:59.635
20-Oct-2015,07:22:30.320,66CC AAAA, F,38,16-Oct-2015,12:26:59.635
20-Oct-2015,08:32:13.762,6000 0000, F,A8,16-Oct-2015,12:26:59.635
20-Oct-2015,08:52:52.797,66CC AAAA, D,88,16-Oct-2015,12:26:59.635
20-Oct-2015,08:52:56.773,66CC AAAA, E,38,16-Oct-2015,12:26:59.635
20-Oct-2015,08:52:58.759,66CC AAAA, F,59,16-Oct-2015,12:26:59.635
20-Oct-2015,08:53:00.745,66CC AAAA, E,C8,16-Oct-2015,12:26:59.635
20-Oct-2015,08:53:02.728,66CC AAAA, F,AA,16-Oct-2015,12:26:59.635
20-Oct-2015,08:58:28.564,0000 0000, F,68,16-Oct-2015,12:26:59.635
20-Oct-2015,08:58:30.551,66CC AAAA, D,58,16-Oct-2015,12:26:59.635
20-Oct-2015,08:58:32.538,66CC AAAA, E,69,16-Oct-2015,12:26:59.635
20-Oct-2015,08:58:34.526,66CC AAAA, D,E8,16-Oct-2015,12:26:59.635
20-Oct-2015,08:58:36.509,66CC AAAA, C,E9,16-Oct-2015,12:26:59.635
20-Oct-2015,09:04:10.032,66CC AA80, D,19,16-Oct-2015,12:26:59.635
20-Oct-2015,09:05:22.261,66CC AAAA, D,E9,16-Oct-2015,12:26:59.635
20-Oct-2015,09:05:24.248,66CC AAAA, C,5E,16-Oct-2015,12:26:59.635
20-Oct-2015,09:05:26.235,66CC AAAA, D,19,16-Oct-2015,12:26:59.635
20-Oct-2015,09:05:28.221,66CC AAAA, E,3A,16-Oct-2015,12:26:59.635
20-Oct-2015,09:09:08.779,66CC AAAA, E,E8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:09:53.251,66CC AAAA, E,69,16-Oct-2015,12:26:59.635
20-Oct-2015,09:09:55.237,66CC AAAA, C,F8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:09:57.224,66CC AAAA, C,6D,16-Oct-2015,12:26:59.635
20-Oct-2015,09:09:59.210,66CC AAAA, E,08,16-Oct-2015,12:26:59.635
20-Oct-2015,09:10:01.196,66CC AAAA, E,68,16-Oct-2015,12:26:59.635
20-Oct-2015,09:10:03.179,66CC AAAA, F,A8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:10:50.533,66CC AA80, 0,08,16-Oct-2015,12:26:59.635
20-Oct-2015,09:11:01.598,66CC AAAA, F,78,16-Oct-2015,12:26:59.635
20-Oct-2015,09:11:03.581,66CC AAAA, E,89,16-Oct-2015,12:26:59.635
20-Oct-2015,09:15:32.213,66CC AA80, D,99,16-Oct-2015,12:26:59.635
20-Oct-2015,09:15:34.200,66CC AAAA, E,49,16-Oct-2015,12:26:59.635
20-Oct-2015,09:15:36.186,66CC AAAA, E,68,16-Oct-2015,12:26:59.635
20-Oct-2015,09:15:38.173,66CC AAAA, E,68,16-Oct-2015,12:26:59.635
20-Oct-2015,09:15:40.157,66CC AAAA, E,E8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:17:33.046,66CC AAAA, F,38,16-Oct-2015,12:26:59.635
20-Oct-2015,09:17:35.028,66CC AAAA, E,79,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:20.380,6680 0000, E,79,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:22.365,66CC AAAA, D,48,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:24.351,66CC AAAA, D,C8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:26.338,66CC AAAA, D,D8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:28.325,66CC AAAA, F,39,16-Oct-2015,12:26:59.635
20-Oct-2015,09:31:30.309,66CC AAAA, 0,58,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:26.044,66CC A000, 0,68,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:28.031,66CC AAAA, E,98,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:30.014,66CC AAAA, F,58,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:44.581,66CC 8000, F,E8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:46.566,66CC AAAA, E,29,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:48.549,66CC AAAA, E,4A,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:52.409,6400 0000, E,88,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:54.360,66CC AAAA, C,F9,16-Oct-2015,12:26:59.635
20-Oct-2015,09:40:56.343,66CC AAAA, 0,A8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:42:55.023,66CC AAAA, 0,A8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:42:57.044,66CC AAAA, F,B9,16-Oct-2015,12:26:59.635
20-Oct-2015,09:42:58.994,66CC AAAA, E,E8,16-Oct-2015,12:26:59.635
20-Oct-2015,09:43:00.982,66CC AAAA, E,99,16-Oct-2015,12:26:59.635
