Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
07-Oct-2015,10:08:38.108,F3FE FB9D,2F,D7,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:09:30.822,34D5 31D3,13,63,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:10:26.102,4B52 4B66,E5,91,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:11:51.123,334F FFC0,0B,93,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:14:30.943,4B52 4B66,E4,8B,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:15:59.964,4B52 4B66,E3,92,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:28.416,4B52 4B66,E4,88,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:29.427,4B52 4B66,E6,8B,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:51.349,7FFF E000,E4,97,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:52.359,4B52 4B66,E5,8D,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:54.086,4FFF FE00,E4,8A,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:16:56.060,334B 4B52,DF,87,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:11.680,334B 4B52,DE,9A,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:12.693,4B52 4B66,E5,8A,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:31.220,4B52 4B67,E6,94,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:32.232,4B52 4B66,E5,87,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:52.359,4B52 4B67,E5,98,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:17:53.371,4B52 4B66,E6,8A,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:18:18.580,4B52 4B7F,E5,95,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:18:19.591,4B52 4B66,E4,8A,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:19:00.401,9FFF F000,E4,9E,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:19:45.453,4B52 4B66,E4,8D,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:20:18.710,4B52 4B66,E4,85,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:20:19.721,4B52 4B66,E5,8F,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:20:45.325,9FFF E000,E3,8C,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:20:46.336,4B52 4B66,E5,89,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:21:10.964,9FFF F800,E4,A0,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:21:11.975,4B52 4B66,E5,8C,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:21:40.910,9FFF F000,E4,9E,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:21:41.921,4B52 4B66,E4,90,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:22:26.366,9FFF C000,E4,A0,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:24:30.954,4B52 4B66,E5,96,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:26:49.661,4B52 4B66,E4,86,Unit3,07-Oct-2015,10:08:37.517
07-Oct-2015,10:28:41.182,4B52 4B66,E5,95,Unit3,07-Oct-2015,10:08:37.517
