Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
30-Jun-2015,06:03:26.427,BE57 7EFF,3F,C5,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:31.587,75BA 40FA,8A,58,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:34.608,5476 4B4B,CC,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:36.621,5566 4B4B,E1,9B,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:45.725,5566 4B4B,D2,BF,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:49.757,5566 4B4B,D1,D2,30-Jun-2015,06:03:26.015
30-Jun-2015,06:27:52.787,5566 4B4B,CF,CF,30-Jun-2015,06:03:26.015
30-Jun-2015,16:38:07.882,5566 5B6B,D0,E2,30-Jun-2015,06:03:26.015
30-Jun-2015,17:50:46.348,24A1 4800,C4,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,19:24:37.651,0001 4080,C5,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,19:36:42.488,0100 0000,C5,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:04:41.793,0200 0400,C3,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:09:33.633,2081 012A,C3,FD,30-Jun-2015,06:03:26.015
30-Jun-2015,20:11:13.166,1040 8800,C3,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:22:35.136,1000 C241,C6,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:25:37.023,0000 0030,C2,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:42:45.658,0066 4028,C3,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:43:27.964,A504 0020,C7,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,20:58:53.485,0040 0004,C5,FC,30-Jun-2015,06:03:26.015
30-Jun-2015,21:08:49.288,2001 0201,C8,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,23:26:38.550,0109 0040,C4,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,23:45:31.180,0381 6002,C6,FF,30-Jun-2015,06:03:26.015
30-Jun-2015,23:53:10.464,0000 8C80,C3,FF,30-Jun-2015,06:03:26.015
01-Jul-2015,00:00:34.789,2200 0504,C6,FE,30-Jun-2015,06:03:26.015
01-Jul-2015,01:20:11.300,0023 0801,C8,FB,30-Jun-2015,06:03:26.015
01-Jul-2015,01:59:22.512,8080 0000,C4,EE,30-Jun-2015,06:03:26.015
01-Jul-2015,02:39:19.638,1001 0006,C9,FD,30-Jun-2015,06:03:26.015
01-Jul-2015,02:50:44.358,0005 0014,C6,FF,30-Jun-2015,06:03:26.015
01-Jul-2015,03:19:26.467,7008 0402,C1,FF,30-Jun-2015,06:03:26.015
01-Jul-2015,04:00:45.736,0484 4124,C2,FF,30-Jun-2015,06:03:26.015
01-Jul-2015,04:04:44.685,00D0 2100,C3,FF,30-Jun-2015,06:03:26.015
01-Jul-2015,04:47:33.543,0120 0000,C5,F9,30-Jun-2015,06:03:26.015
01-Jul-2015,05:00:07.531,0000 0800,C2,F8,30-Jun-2015,06:03:26.015
01-Jul-2015,05:17:32.149,2000 0000,C4,FF,30-Jun-2015,06:03:26.015
