Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
30-Jun-2015,09:24:44.712,3B6F FD9F,55,6E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:24:54.373,D5D9 1723,A3,3F,30-Jun-2015,09:24:44.023
30-Jun-2015,09:24:55.377,5566 4B4B,E8,86,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:14.486,5566 4B4B,E7,96,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:15.497,5566 4B4B,E7,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:17.517,5566 4B4B,CF,91,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:18.525,5566 4B4B,E6,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:19.531,5566 4B4B,E5,8B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:20.533,5566 4B4B,E7,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:46.561,5FFF FF00,E6,84,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:47.572,5566 4B4B,D9,86,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:48.582,5566 4B4B,CE,97,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:50.603,5566 4B4B,DC,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:52.623,5566 4B4B,D1,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:53.632,5566 4B4B,DD,85,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:54.642,5566 4B4B,E2,96,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:55.652,5566 4B4B,D7,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:56.661,5566 4B4B,CB,CC,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:57.667,5566 4B4B,EC,94,30-Jun-2015,09:24:44.023
30-Jun-2015,09:25:58.706,5566 4B4B,E0,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:02.047,5566 4B4B,E5,A0,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:03.039,334B 4B52,ED,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:04.031,334B 4B52,E9,86,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:05.021,334B 4B52,E0,8C,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:06.011,334B 4B52,E2,92,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:06.999,334B 4B52,E2,9E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:07.986,334B 4B52,E3,91,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:08.971,334B 4B52,E1,9E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:09.956,334B 4B52,E3,A6,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:10.940,334B 4B52,E0,8C,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:17.430,334B 4BFF,E2,96,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:18.418,334B 4B52,DE,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:19.406,334B 4B52,DD,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:20.393,334B 4B52,DE,8A,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:21.379,334B 4B52,DF,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:22.365,334B 4B52,DD,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:23.351,334B 4B52,DF,8B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:24.335,334B 4B52,DE,9B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:25.320,334B 4B52,DD,93,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:26.304,334B 4B52,DE,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:27.288,334B 4B52,DF,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:28.271,334B 4B00,E0,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:33.789,334B 4B7F,DF,88,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:34.777,334B 4B52,E0,95,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:35.765,334B 4B52,DD,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:36.751,334B 4B52,DD,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:37.737,334B 4B52,DD,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:38.721,334B 4B52,DF,8C,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:39.706,334B 4B52,DF,8A,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:40.689,334B 4B52,E0,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:46.055,334B 4B7F,DF,85,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:47.044,334B 4B52,DE,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:48.032,334B 4B52,DF,88,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:49.018,334B 4B52,DF,9B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:50.004,334B 4B52,DD,8B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:50.989,334B 4B52,DE,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:56.633,334B 4B53,DC,94,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:57.622,334B 4B52,DC,8B,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:58.609,334B 4B52,DD,86,30-Jun-2015,09:24:44.023
30-Jun-2015,09:26:59.596,334B 4B52,DD,8A,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:00.582,334B 4B52,DD,87,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:01.567,334B 4B52,DD,97,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:02.552,334B 4B52,DF,8F,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:03.536,334B 4B52,DF,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:09.612,334B 4B5F,DF,88,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:10.601,334B 4B52,DD,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:11.589,334B 4B52,DF,90,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:12.576,334B 4B52,DD,84,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:13.562,334B 4B52,DD,93,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:14.547,334B 4B52,DE,8E,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:15.531,334B 4B52,DB,92,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:16.515,334B 4B52,DE,8C,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:21.879,334B 4B53,DE,8D,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:22.867,334B 4B52,D9,89,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:23.855,334B 4B52,DA,8C,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:24.842,334B 4B52,DB,88,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:25.827,334B 4B52,DE,8D,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:26.811,334B 4B52,DC,8A,30-Jun-2015,09:24:44.023
30-Jun-2015,09:27:27.795,334B 4B52,DF,8A,30-Jun-2015,09:24:44.023
02-Jul-2015,13:30:38.203,3B6F 6D9F,55,6E,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:38.777,D5D9 9723,A3,3F,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:39.769,334B 4B52,DB,8F,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:40.761,334B 4B52,E4,87,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:41.753,334B 4B52,DB,93,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:42.746,334B 4B52,D8,89,02-Jul-2015,13:30:37.516
02-Jul-2015,13:30:43.738,334B 4B52,D2,90,02-Jul-2015,13:30:37.516
