Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
21-Nov-2015,15:16:29.983,F3FF FB9D,2F,DF,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:36.929,34D5 31D3,33,63,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:37.940,4B52 4B66,19,87,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:39.908,4FFF FC00,18,85,21-Nov-2015,15:16:29.516
21-Nov-2015,15:16:56.114,64AD B047,C3,FF,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:03.600,66A5 B0C4,C3,EE,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:04.611,4B52 4B66,18,82,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:24.639,7FFF F000,17,88,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:30.616,60A5 B0C0,C3,FE,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:31.627,4B52 4B66,18,88,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:33.008,7FFF F000,18,82,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:43.978,66A5 B4C0,C5,EB,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:57.500,557F FFE0,D4,8E,21-Nov-2015,15:16:29.516
21-Nov-2015,15:17:58.511,4B52 4B66,18,83,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:06.809,9FFF FC00,18,83,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:24.691,468C B04C,C4,F3,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:25.703,4B52 4B66,18,87,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:39.507,9FFF FC00,18,82,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:52.061,422D B0C8,C5,F1,21-Nov-2015,15:16:29.516
21-Nov-2015,15:18:53.072,4B52 4B66,18,87,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:05.294,9FFF FE00,18,80,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:19.294,66AD B4C8,C5,E9,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:20.306,4B52 4B66,18,89,21-Nov-2015,15:16:29.516
21-Nov-2015,15:19:41.167,4FFF FC00,18,85,21-Nov-2015,15:16:29.516
