
$SESSION,1,V,2015-09-06T10:18:39.514,ASL/16/3937*2F
2015-09-06T10:18:39.958,þ€E392 615E AE1B
2015-09-06T10:18:45.581,þÀ00BA 24FF 4CDF
2015-09-06T10:18:46.568,þ€5566 4B2A CEA1
2015-09-06T10:18:52.567,þÀ5566 4B2A CAB3
2015-09-06T10:18:53.579,þ€5566 552D E795
2015-09-06T10:18:54.589,þÀ5566 552D E895
2015-09-06T10:18:54.877,þ€5566 552D D58E
2015-09-06T10:18:55.598,þÀ5566 4B2A CF98
2015-09-06T10:18:55.865,þ€57FF FF80 EFBC
2015-09-06T10:18:56.851,þÀ5566 4B2A D0A0
2015-09-06T10:18:57.837,þ€5566 4B2A CF96
2015-09-06T10:19:03.925,þÀ554F FFF8 CEA6
2015-09-06T10:19:04.914,þ€5566 4B2A CFA3
2015-09-06T10:19:05.903,þÀ5566 4B2A CE9E
2015-09-06T10:19:06.482,þ€5566 4B2A CEAE
2015-09-06T10:19:06.890,þÀ5566 552D E68D
2015-09-06T10:19:07.494,þ€5566 4B2A CEA5
2015-09-06T10:19:07.876,þÀ5566 552D E19D
2015-09-06T10:19:14.584,þ€5566 4BFF CEA7
2015-09-06T10:19:15.573,þÀ5566 4B2A CEB1
2015-09-06T10:19:16.562,þ€5566 4B2A CF9B
2015-09-06T10:19:16.711,þÀ5566 4B2A CEAC
2015-09-06T10:19:17.549,þ€66CC D2AD 0B87
2015-09-06T10:19:18.535,þÀ5566 4B2A CE97
2015-09-06T10:19:24.689,þ€5566 4BFF CF9D
2015-09-06T10:19:25.678,þÀ5566 4B2A CDAF
2015-09-06T10:19:26.666,þ€5566 4B2A CF93
2015-09-06T10:19:27.652,þÀ5566 4B2A D29C
2015-09-06T10:19:34.422,þ€5566 4B2F D292
2015-09-06T10:19:34.982,þÀ5566 4B2A D19D
2015-09-06T10:19:35.411,þ€5566 552D DC8A
2015-09-06T10:19:35.991,þÀ5566 4B2A D092
2015-09-06T10:19:36.399,þ€5566 552F D19A
2015-09-06T10:19:37.386,þÀ5566 4B2A D293
2015-09-06T10:19:38.372,þ€5566 4B2A D09F
2015-09-06T10:19:39.358,þÀ5566 4B00 D39B
2015-09-06T10:19:45.517,þ€557F FFF0 D09E
2015-09-06T10:19:46.507,þÀ5566 4B2A CF9A
2015-09-06T10:19:47.495,þ€5566 4B2A CF9E
2015-09-06T10:19:49.468,þÀ5566 4B2A CE9E
2015-09-06T10:19:54.772,þ€5566 4FFF CE95
2015-09-06T10:19:55.436,þÀ5566 4B4B CC91
2015-09-06T10:19:55.779,þ€5566 4B2A CDA8
2015-09-06T10:19:56.425,þÀ5566 4B4B D48B
2015-09-06T10:19:56.786,þ€5566 4B2A CBAD
2015-09-06T10:19:57.413,þÀ5566 4B4B D894
2015-09-06T10:19:58.400,þ€5566 4B2A CFA3
2015-09-06T10:19:58.799,þÀ5566 4B2B CF99
2015-09-06T10:19:59.806,þ€5566 4B4B DF8A
2015-09-06T10:20:03.839,þÀ5566 4B4B D58A
2015-09-06T10:20:04.859,þ€5567 FFFF CFA1
2015-09-06T10:20:05.848,þÀ5566 4B2A D29C
2015-09-06T10:20:06.836,þ€5566 4B2A D295
2015-09-06T10:20:07.824,þÀ5566 4B2A D197
2015-09-06T10:20:08.810,þ€5566 4B2A D29C
2015-09-06T10:20:14.964,þÀ5566 4FFF D1A2
2015-09-06T10:20:15.953,þ€5566 4B2A D097
2015-09-06T10:20:16.941,þÀ5566 4B2A D196
2015-09-06T10:20:17.928,þ€5566 4B2A D09A
2015-09-06T10:20:18.914,þÀ5566 4B2A D09F
2015-09-06T10:20:25.195,þ€5566 7FFF D094
2015-09-06T10:20:26.184,þÀ5566 4B2A CF9B
2015-09-06T10:20:28.158,þ€5566 4B2A D099
