
$SESSION,1,V,29-Sep-2015,12:53:41.612,ASL/16/3938*1D
29-Sep-2015,12:53:42.292,þ€3B6F F99D 556A
29-Sep-2015,12:53:45.500,þÀD5DB 9723 A37F
29-Sep-2015,12:53:50.420,þ€66AD B4C4 C4EC
29-Sep-2015,12:54:10.083,þÀ66AD 944C C4E8
29-Sep-2015,12:54:15.981,þ€46AD B4CC C3EC
29-Sep-2015,12:54:17.948,þÀ66AD B4C8 C3E9
29-Sep-2015,12:54:20.901,þ€62A5 B484 C4F2
29-Sep-2015,12:54:25.824,þÀ44AD 948C C2F4
29-Sep-2015,12:54:43.549,þ€062D B484 C3F8
29-Sep-2015,12:54:48.487,þÀ46AD A448 C1F2
29-Sep-2015,12:54:50.462,þ€66AD A040 C2F3
29-Sep-2015,12:54:53.423,þÀ268D B48C C2F9
29-Sep-2015,12:54:54.410,þ€262D B0CC C2F2
29-Sep-2015,12:55:03.283,þÀ662C B4CC C2F4
29-Sep-2015,12:55:05.256,þ€46AD B08C C2F1
29-Sep-2015,12:55:13.156,þÀ6629 B444 C2EF
29-Sep-2015,12:55:27.295,þ€660C B4C8 C4F7
29-Sep-2015,12:55:33.896,þÀ5566 4B5F D291
29-Sep-2015,12:55:36.859,þ€66AD B4CC C4E0
29-Sep-2015,12:55:39.822,þÀ66AD B4CC C5E6
29-Sep-2015,12:55:40.809,þ€66AD B4CC C3E2
29-Sep-2015,12:55:41.797,þÀ66AD B4CC C4E5
29-Sep-2015,12:55:42.784,þ€66AC A4CC C4E6
29-Sep-2015,12:55:43.771,þÀ60AD B4CC C2E9
29-Sep-2015,12:55:46.734,þ€602D B48C C2F3
29-Sep-2015,12:55:49.241,þÀ46A9 34C0 C3F4
29-Sep-2015,12:55:51.673,þ€334B 2D3F E396
29-Sep-2015,12:55:54.450,þÀ46AD 34C8 C3F6
29-Sep-2015,12:55:55.436,þ€334B 4B52 EA8E
29-Sep-2015,12:55:56.607,þÀ334B 4B52 EB88
29-Sep-2015,12:55:59.563,þ€66AD B4CC C4DA
29-Sep-2015,12:56:00.548,þÀ66AD B4C4 C5E1
29-Sep-2015,12:56:01.534,þ€66AD B4CC C4E1
29-Sep-2015,12:56:03.504,þÀ66AD B4CC C5D5
29-Sep-2015,12:56:04.490,þ€66AD B4CC C3EF
29-Sep-2015,12:56:25.215,þÀ66AC B4CC C5DC
29-Sep-2015,12:56:39.007,þ€668D 348C C2F1
29-Sep-2015,12:56:45.917,þÀ06A1 A484 C3F3
29-Sep-2015,12:56:54.804,þ€66AC B4CC C2F8
29-Sep-2015,12:57:05.634,þÀ26AC 94C8 C4F0
29-Sep-2015,12:57:11.531,þ€442D A48C C3F2
29-Sep-2015,12:57:26.272,þÀ622D 1444 C3EF
29-Sep-2015,12:58:02.686,þ€622D B4C4 C4F7
29-Sep-2015,12:58:05.649,þÀ22AC A088 C2F8
29-Sep-2015,12:58:09.597,þ€660C 90CC C3F3
29-Sep-2015,12:58:36.136,þÀ66AD B440 C1EF
29-Sep-2015,12:58:55.780,þ€042D 348C C2F9
29-Sep-2015,12:59:08.568,þÀ20A9 94C8 C1FE
29-Sep-2015,12:59:32.246,þ€4480 B4C0 C1F7
29-Sep-2015,13:00:22.491,þÀ26AC 84CC C5EE
29-Sep-2015,13:00:40.211,þ€6609 8404 C2F5
29-Sep-2015,13:00:48.085,þÀ6628 B4C8 C2FB
29-Sep-2015,13:00:56.941,þ€66AD B0C0 C2F6
29-Sep-2015,13:00:57.924,þÀ048C 900C C0F3
29-Sep-2015,13:01:17.595,þ€66AD 30C8 C1F4
29-Sep-2015,13:01:41.436,þÀ2424 B4C8 C1FC
29-Sep-2015,13:01:43.407,þ€334B 4B52 D389
29-Sep-2015,13:02:17.951,þÀE000 0000 D087
29-Sep-2015,13:02:18.934,þ€462D 24C8 C2F4
29-Sep-2015,13:02:21.882,þÀ24AD B4C8 C3F7
29-Sep-2015,13:03:01.174,þ€66AD A0C8 C5FE
29-Sep-2015,13:03:09.469,þÀ22AD 8084 C1F8
29-Sep-2015,13:03:10.455,þ€334B 4B52 D684
29-Sep-2015,13:03:11.972,þÀ334B 4B52 E98E
29-Sep-2015,13:03:30.631,þ€2489 84C4 C3FD
29-Sep-2015,13:03:36.526,þÀ26AD B044 C4F8
29-Sep-2015,13:03:52.255,þ€66AD 148C C2EC
29-Sep-2015,13:04:09.946,þÀ462D B0C8 C4F2
29-Sep-2015,13:04:35.491,þ€42A1 008C C1FF
29-Sep-2015,13:04:42.366,þÀ06AD B088 C2F2
29-Sep-2015,13:04:51.203,þ€06A4 304C C1F2
29-Sep-2015,13:05:40.320,þÀ66AC B48C C2F3
29-Sep-2015,13:06:16.382,þ€42A9 3040 C3EF
29-Sep-2015,13:06:37.308,þÀ6021 A408 C3F9
29-Sep-2015,13:07:53.639,þ€4088 304C C0FA
29-Sep-2015,13:09:03.074,þÀ4205 3480 C2F6
29-Sep-2015,13:09:45.013,þ€6601 348C C3F5
29-Sep-2015,13:10:05.270,þÀ0009 244C C3F6
29-Sep-2015,13:10:43.370,þ€66A9 B044 C4EF
29-Sep-2015,13:11:44.076,þÀ208D 94C8 C3F6
29-Sep-2015,13:12:00.762,þ€26A8 A40C C1F7
29-Sep-2015,13:12:10.233,þÀ60AD A080 C2F5
29-Sep-2015,13:12:21.071,þ€468C B488 C3F6
29-Sep-2015,13:12:52.771,þÀ668D 2084 C3EE
29-Sep-2015,13:13:37.799,þ€46A0 3044 C2F6
29-Sep-2015,13:13:40.743,þÀ64AD A0CC C4F1
29-Sep-2015,13:13:55.074,þ€648C A084 C1F7
29-Sep-2015,13:14:43.673,þÀ46AD 10C0 C3E9
29-Sep-2015,13:17:10.690,þ€040C 108C C1F7
29-Sep-2015,13:17:34.128,þÀ660D A088 C5FF
29-Sep-2015,13:17:45.223,þ€6089 B048 C2F3
29-Sep-2015,13:18:27.731,þÀ4429 A048 C3F4
29-Sep-2015,13:19:13.435,þ€620D A480 C0FF
29-Sep-2015,13:19:30.184,þÀ0029 0048 C0FE
29-Sep-2015,13:20:56.911,þ€00A9 34CC C0F8
29-Sep-2015,13:21:02.717,þÀ334B 2D34 D38E
29-Sep-2015,13:21:20.330,þ€068D 30CC C3F8
29-Sep-2015,13:21:21.313,þÀ334B 2D66 DA93
29-Sep-2015,13:21:46.788,þ€334B 2FFF DB8B
29-Sep-2015,13:21:47.774,þÀ334B 2D66 D28A
29-Sep-2015,13:21:48.759,þ€334B 2D66 D489
