
$SESSION,1,V,2015-10-01T10:56:17.516,ASL/16/3937*24
2015-10-01T10:56:18.006,þ€E3B2 7BDF EE1B
2015-10-01T10:57:01.521,þÀ08FA 24FF 4CDF
2015-10-01T10:57:03.498,þ€334B 4B52 D49E
2015-10-01T10:57:24.365,þÀ334B 4B52 CE95
2015-10-01T10:57:54.635,þ€334B 4B52 D19A
2015-10-01T10:57:56.619,þÀ66CC AAAA DA93
2015-10-01T10:58:02.578,þ€66CC AAAA C8C1
2015-10-01T10:58:10.008,þÀ66CC AA80 C6CB
2015-10-01T10:58:13.978,þ€664C 8AAA C6E4
2015-10-01T10:58:19.523,þÀ66CC AAAA D0A0
2015-10-01T10:58:47.123,þ€66CC AAAA C6CF
2015-10-01T10:58:48.113,þÀ334B 4B52 D28D
2015-10-01T10:58:50.087,þ€334B 4B52 DD8D
2015-10-01T10:59:19.621,þÀ334B 4B7F D48B
2015-10-01T10:59:21.604,þ€66CC AAAA CFA1
2015-10-01T11:00:10.290,þÀ66CC AA80 CEA7
2015-10-01T11:01:35.232,þ€66CC AAA8 E08F
2015-10-01T11:01:41.084,þÀ66CC 8000 CEA4
2015-10-01T11:01:43.072,þ€66CC AAAA C9AD
2015-10-01T11:01:45.056,þÀ66CC AAAA D090
2015-10-01T11:02:33.643,þ€66CC AAAA CFA2
2015-10-01T11:03:05.546,þÀE000 0000 D08C
2015-10-01T11:04:06.276,þ€E000 0000 D687
2015-10-01T11:05:30.867,þÀ334B 4B5F D0A6
2015-10-01T11:05:38.171,þ€66CC AAAA C8C9
2015-10-01T11:05:39.157,þÀ334B 4B52 CCAF
2015-10-01T11:06:40.917,þ€334B 4B52 CE98
2015-10-01T11:10:38.783,þÀ5FFF E000 C9CC
2015-10-01T11:10:39.787,þ€5566 4B4B C8C8
2015-10-01T11:14:02.394,þÀ5566 4B4B CDB3
2015-10-01T11:15:52.251,þ€334B 4B52 D592
2015-10-01T11:16:44.091,þÀ334B 4B52 D292
2015-10-01T11:16:45.078,þ€334B 4B52 CBAF
2015-10-01T11:18:27.808,þÀ334B 4B52 CCA7
2015-10-01T11:18:28.853,þ€4566 552D C5E6
2015-10-01T11:25:06.205,þÀ5526 1580 C4EC
2015-10-01T11:25:08.189,þ€66CC AAAA D291
2015-10-01T11:26:33.935,þÀ66CC AAAA D58D
2015-10-01T11:26:48.669,þ€66CC AAAA CBB9
2015-10-01T11:26:50.655,þÀ66CC A2AA C2E8
2015-10-01T11:30:48.309,þ€66CC AAAA CF9E
2015-10-01T11:30:50.295,þÀ66CC AAAA CEA7
2015-10-01T11:30:52.278,þ€66CC AAAA CDA6
2015-10-01T11:31:18.042,þÀ66C0 0000 CF93
2015-10-01T11:31:23.704,þ€334B 4B52 C8D2
2015-10-01T11:37:39.102,þÀ66CC AAAA DD8B
2015-10-01T11:38:16.951,þ€66CC AAAA C9CF
2015-10-01T11:38:18.939,þÀ66CC AAAA D097
2015-10-01T11:38:20.924,þ€66CC AAAA DB92
2015-10-01T11:38:24.593,þÀ66CC AAAA E594
2015-10-01T11:38:25.583,þ€334B 4B52 CE99
2015-10-01T11:38:26.574,þÀ334B 4B52 D092
2015-10-01T11:38:29.543,þ€334B 4B52 D28D
2015-10-01T11:38:30.527,þÀ334B 4B52 CCBA
2015-10-01T11:59:19.761,þ€3FFF C000 CAC0
2015-10-01T11:59:21.744,þÀ66CC AAAA D78B
2015-10-01T12:00:55.531,þ€6680 0000 D788
2015-10-01T12:00:57.520,þÀ66CC AAAA DB90
2015-10-01T12:01:01.494,þ€66CC AAAA CF95
2015-10-01T12:21:39.801,þÀ66CC AAAA D995
2015-10-01T12:28:48.475,þ€66CC AAAA E58F
2015-10-01T12:28:49.464,þÀ334B 4B52 CD9C
2015-10-01T12:28:50.448,þ€334B 4B52 CF8C
2015-10-01T12:30:47.480,þÀ33FF F800 D38C
2015-10-01T12:30:49.464,þ€66CC AAAA D394
2015-10-01T12:36:57.487,þÀ66CC AAA0 CF9F
2015-10-01T12:37:10.987,þ€66CC AAA8 DC95
2015-10-01T12:37:12.970,þÀ66CC AAAA DC94
2015-10-01T12:38:24.141,þ€4000 0000 DE84
2015-10-01T12:38:26.125,þÀ66CC AAAA CF95
2015-10-01T12:39:15.975,þ€66CC AAAA D48D
2015-10-01T12:40:17.948,þÀ66CC AAAA C6D1
2015-10-01T12:40:19.935,þ€66CC AAAA D58E
2015-10-01T12:40:21.917,þÀ66CC AAAA D296
2015-10-01T12:42:30.593,þ€6600 0000 D98F
2015-10-01T12:46:28.380,þÀ66CC AAAA E08D
2015-10-01T12:46:40.201,þ€0000 0000 C494
2015-10-01T12:46:42.189,þÀ66CC AAAA CE95
2015-10-01T12:46:48.141,þ€66CC AAAA DB91
2015-10-01T13:19:23.712,þÀ66CC AAAA DC97
2015-10-01T13:25:57.810,þ€66CC AAAA DC8D
2015-10-01T13:25:58.796,þÀ304B 4B52 CFB5
2015-10-01T13:26:09.298,þ€334B 4B52 CDB9
2015-10-01T13:42:09.705,þÀ334B 4B52 D094
2015-10-01T13:42:10.696,þ€4B52 4B2D D789
2015-10-01T13:42:11.688,þÀ4B52 4B2D D38D
2015-10-01T13:42:12.681,þ€4B52 4B2D DA8C
2015-10-01T13:42:13.675,þÀ4B52 4B2D D092
2015-10-01T13:42:14.667,þ€4B52 4B2D D490
2015-10-01T13:42:15.657,þÀ4B52 4B2D DC92
2015-10-01T13:42:16.643,þ€4B52 4B2D DD8E
2015-10-01T13:42:30.631,þÀ7FFF FF80 D38F
2015-10-01T13:42:31.624,þ€4B52 4B2D DB91
2015-10-01T13:42:32.618,þÀ4B52 4B2D D88D
2015-10-01T13:42:33.613,þ€4B52 4B2D DB94
2015-10-01T13:42:34.606,þÀ4B52 4B2D DB8D
2015-10-01T13:42:35.598,þ€4B52 4B2D DB89
2015-10-01T13:42:36.588,þÀ4B52 4B2D DB94
2015-10-01T13:42:37.578,þ€4B52 4B2D DA93
2015-10-01T13:42:38.570,þÀ4B52 4B2D D98C
2015-10-01T13:42:39.563,þ€4B52 4B2D DD95
2015-10-01T13:42:40.558,þÀ4B52 4B2D DD8B
2015-10-01T13:42:41.551,þ€4B52 4B2D DB8D
2015-10-01T13:42:42.543,þÀ4B52 4B2D DB91
2015-10-01T13:42:43.536,þ€4B52 4B2D D893
2015-10-01T13:42:44.530,þÀ4B52 4B2D D98B
2015-10-01T13:42:45.523,þ€4B52 4B2D D894
2015-10-01T13:42:46.517,þÀ4B52 4B2D D98E
2015-10-01T13:42:47.508,þ€4B52 4B2D DE92
2015-10-01T13:42:48.497,þÀ4B52 4B2D DB95
2015-10-01T13:42:49.484,þ€4B52 4B2D DB9D
2015-10-01T13:42:50.472,þÀ4B52 4BC0 DD9A
2015-10-01T13:42:51.459,þ€4B52 4B2D DB89
2015-10-01T13:42:52.449,þÀ4B52 4B2D D490
2015-10-01T13:42:53.442,þ€4B52 4B2D D095
2015-10-01T13:42:54.435,þÀ4B52 4B2D D38F
2015-10-01T13:42:55.428,þ€4B52 4B2D D48A
2015-10-01T13:42:56.419,þÀ4B52 4B2D DA8E
2015-10-01T13:42:57.409,þ€4B52 4B2D D88F
2015-10-01T13:42:58.396,þÀ4B52 4B2D DB8B
2015-10-01T13:44:09.770,þ€4FFF FF00 D789
2015-10-01T13:59:21.850,þÀ334B 4B7F C8E1
2015-10-01T14:16:24.054,þ€66CC AAAA CFA2
2015-10-01T14:16:26.042,þÀ66CC AAAA CEA0
2015-10-01T14:16:28.028,þ€66CC AAAA D58E
2015-10-01T14:16:30.014,þÀ66CC AAAA CEA1
2015-10-01T14:16:31.997,þ€66CC AAAA CF9D
2015-10-01T14:25:46.369,þÀ66C0 0000 CF93
2015-10-01T14:25:48.356,þ€46CC AA28 C4E6
2015-10-01T14:25:50.341,þÀ66CC AAAA C5E6
2015-10-02T05:57:34.448,þ€66CC AAAA DA90
2015-10-02T05:57:36.273,þÀ5550 0000 CD95
2015-10-02T06:07:07.333,þ€5554 0000 CFA9
2015-10-02T06:07:09.316,þÀ66CC AAAA D38C
2015-10-02T06:07:11.299,þ€66CC AAAA D393
2015-10-02T06:07:13.283,þÀ66CC AAAA D29B
2015-10-02T06:07:15.266,þ€66CC AAAA D298
2015-10-02T06:07:17.250,þÀ66CC AAAA D395
2015-10-02T06:12:28.253,þ€66CC AAA8 C9AE
2015-10-02T06:17:51.555,þÀ66CC 0000 C4B6
2015-10-02T06:17:53.537,þ€66CC AAAA D38F
2015-10-02T06:21:03.607,þÀ66C0 0000 D99A
2015-10-02T06:22:32.205,þ€64CC AAAA C4F0
2015-10-02T06:22:34.188,þÀ66CC AAAA D190
2015-10-02T06:25:50.512,þ€66CC AA80 D199
2015-10-02T06:27:15.052,þÀ66CC AAA8 C4C9
2015-10-02T06:28:53.323,þ€66CC AA22 C5EC
2015-10-02T06:32:57.171,þÀ66CC AAAA CABE
2015-10-02T06:33:26.421,þ€66CC AAAA C6D5
2015-10-02T06:33:28.404,þÀ66CC AAAA E2AF
2015-10-02T06:33:56.531,þ€66CC A000 E291
2015-10-02T06:33:58.516,þÀ66CC AAAA C7C7
2015-10-02T06:36:14.286,þ€66CC AAAA CD9C
2015-10-02T06:38:06.115,þÀ66CC AAAA CCB6
2015-10-02T06:38:08.098,þ€66CC AAAA CC9D
2015-10-02T06:44:12.406,þÀ66CC AAAA DA8C
2015-10-02T06:44:14.394,þ€66CC AAAA C8CA
2015-10-02T06:44:16.381,þÀ66CC AAAA D793
2015-10-02T06:44:18.364,þ€66CC AAAA D894
2015-10-02T06:44:20.348,þÀ66CC AAAA D590
2015-10-02T06:44:22.368,þ€66CC AAAA D395
2015-10-02T06:44:24.315,þÀ66CC AAAA D291
2015-10-02T06:51:12.304,þ€66CC A800 D18D
2015-10-02T06:59:51.616,þÀ66CC AA80 C9CA
2015-10-02T06:59:53.604,þ€66CC AA2A C8D7
2015-10-02T07:00:12.341,þÀ66CC AAAA CEA3
2015-10-02T07:02:38.948,þ€66CC AAAA CABB
2015-10-02T07:03:56.210,þÀ66CC 0000 C3BF
2015-10-02T07:03:58.194,þ€66CC AAAA D0A0
2015-10-02T07:04:40.753,þÀ66CC AAAA CEA0
2015-10-02T07:04:42.737,þ€66CC AAAA C9E2
2015-10-02T07:04:50.599,þÀ66CC A800 C6C6
2015-10-02T07:04:52.583,þ€66CC AAAA D39C
2015-10-02T07:08:57.391,þÀ66CC AAAA D299
2015-10-02T07:19:59.694,þ€66CC AAAA D996
2015-10-02T07:20:00.684,þÀ334B 2D66 C9CF
2015-10-02T07:20:01.674,þ€334B 2D66 C7BD
2015-10-02T07:20:03.652,þÀ334B 2D66 C7CE
2015-10-02T07:23:24.769,þ€334B 0D66 C8DD
2015-10-02T07:24:09.526,þÀ334B 2D66 C8BF
2015-10-02T07:24:10.511,þ€334B 2D66 C6E5
2015-10-02T07:28:58.117,þÀ334B 2D66 C8BE
2015-10-02T07:29:29.224,þ€66CC AAAA C8D5
2015-10-02T07:29:33.200,þÀ66CC AAAA CBBC
2015-10-02T07:29:35.187,þ€66CC AAAA D58B
2015-10-02T07:29:37.170,þÀ66CC AAAA D295
2015-10-02T07:34:13.178,þ€66CC AAAA D992
2015-10-02T07:34:15.164,þÀ66CC AAAA CDB2
2015-10-02T07:34:17.148,þ€66CC AAAA D293
2015-10-02T07:34:19.131,þÀ268C AA2A C3F5
2015-10-02T07:34:21.114,þ€66CC AAAA CEAB
2015-10-02T07:37:10.265,þÀ66CC AA00 CBBE
2015-10-02T07:47:44.916,þ€3FFF 0000 C7CC
2015-10-02T07:47:46.903,þÀ66CC AAAA CF9B
2015-10-02T07:47:48.886,þ€66CC AAAA D58D
2015-10-02T07:50:27.580,þÀ66CC A800 D58F
2015-10-02T07:50:31.553,þ€66CC AAAA CCB1
2015-10-02T07:50:53.282,þÀ66CC AAAA CE97
2015-10-02T07:52:48.959,þ€6000 0000 D894
2015-10-02T07:53:34.299,þÀ66C8 0000 DD88
2015-10-02T07:53:36.286,þ€66CC AAAA E491
2015-10-02T07:53:38.268,þÀ66CC AAAA E3A2
2015-10-02T07:53:45.869,þ€66C0 0000 DC8C
2015-10-02T07:53:47.856,þÀ66CC AAAA C7D8
2015-10-02T07:53:49.838,þ€66CC AAAA DC90
2015-10-02T08:00:49.315,þÀ6000 0000 DF90
2015-10-02T08:00:51.298,þ€66CC AAAA D194
2015-10-02T08:00:59.373,þÀ66CC AA00 D28C
2015-10-02T08:03:00.216,þ€66CC AAAA CF9C
2015-10-02T08:03:01.205,þÀ034B 2D62 CFBD
